ADMC391A	DEU A Set PPs Status v01	1	S	ADMC395A	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC391A	DEU A Open-Close Door	2	C	ZDMG0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC391B	DEU B Set PPs Status v01	1	S	ADMC395B	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC391B	DEU B Open-Close Door	2	C	ZDMK0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC392A	DEU A Set PPs Status v01	1	S	ADMC395A	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC392A	DEU A Open-Close Door	2	C	ZDMG0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC392B	DEU B Set PPs Status v01	1	S	ADMC395B	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC392B	DEU B Open-Close Door	2	C	ZDMK0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC393A	DEU A Set PPs Status v01	1	S	ADMC395A	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC393A	DEU A Open-Close Door	2	C	ZDMG0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC393B	DEU B Set PPs Status v01	1	S	ADMC395B	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC393B	DEU B Open-Close Door	2	C	ZDMK0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC394A	DEU A Set PPs Status v01	1	S	ADMC395A	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC394A	DEU A Open-Close Door	2	C	ZDMG0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC394B	DEU B Set PPs Status v01	1	S	ADMC395B	7	N	A	00.00.00	00.00.00	A					N	N	N
ADMC394B	DEU B Open-Close Door	2	C	ZDMK0000	5	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC395A	DEU A Restore Info	1	C	ZDMG0013	8	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC395B	DEU B Restore Info	1	C	ZDMK0013	8	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC400A	Raise SW Alarm	1	C	ZCSD2001	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC401A	System Failure Recovery: PM rese	1	C	ZCSF0010	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC402A	PM A Boot Selftest	1	C	ZBC04019	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC402A	PM A On	2	C	ZBC04013	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC402A	Reset standby PM	3	C	ZCSD200F	0	Y	R	00.00.15		R			N	C	N	N	N
ADMC402A	Dump Boot Report PM-A RAM	4	C	ZCDX0600	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC402B	PM B Boot Selftest	1	C	ZBC05019	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC402B	PM B On	2	C	ZBC05013	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC402B	Reset standby PM	3	C	ZCSD200F	0	Y	R	00.00.15		R			N	C	N	N	N
ADMC402B	Dump Boot Report PM-B RAM	4	C	ZCDX0601	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC402C	PM A Off	1	C	ZBC04014	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC402D	PM B Off	1	C	ZBC05014	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC402E	HPC-3 PM A Boot Selftest	1	C	ZCSXZ637	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC402E	HPC-3 PM A On	2	C	ZCSXZ631	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC402E	Reset standby PM	3	C	ZCSD200F	0	Y	R	00.00.15	00.00.15	R			N	C	N	N	N
ADMC402E	Dump Boot Report PM-A RAM	4	C	ZCDX0600	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC402F	HPC-3 PM B Boot Selftest	1	C	ZCSXZ649	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC402F	HPC-3 PM B On	2	C	ZCSXZ643	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC402F	Reset standby PM	3	C	ZCSD200F	0	Y	R	00.00.15	00.00.15	R			N	C	N	N	N
ADMC402F	Dump Boot Report PM-B RAM	4	C	ZCDX0601	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC402G	HPC-3 PM A Off	1	C	ZCSXZ632	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC402H	HPC-3 PM B Off	1	C	ZCSXZ644	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC403A	RM A Disable	1	C	ZBC04010	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC403A	Select RM program.set in PAP poi	2	C	ZCD2Z007	2	Y	R	00.00.01		R		S	N	C	N	N	N
ADMC403A	Select RM program.set in AT poin	3	C	ZCD2Z008	2	N	R	00.00.00		R		M	N	C	N	N	N
ADMC403A	Load Memory Using Absolute Addre	4	C	ZCD00602	13	N	R	00.00.00		R		M	N	C	N	N	N
ADMC403A	TTRM Last Chance Register Clear	5	C	ZCD2Z001	2	N	R	00.00.00		R		E	N	C	N	N	N
ADMC403A	RM A Enable	6	C	ZBC04009	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC403B	RM B Disable	1	C	ZBC05010	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC403B	Select RM program.set in PAP poi	2	C	ZCD2Z007	2	Y	R	00.00.01		R		S	N	C	N	N	N
ADMC403B	Select RM program.set in AT poin	3	C	ZCD2Z008	2	N	R	00.00.00		R		M	N	C	N	N	N
ADMC403B	Load Memory Using Absolute Addre	4	C	ZCD00602	13	N	R	00.00.00		R		M	N	C	N	N	N
ADMC403B	TTRM Last Chance Register Clear	5	C	ZCD2Z001	2	N	R	00.00.00		R		E	N	C	N	N	N
ADMC403B	RM B Enable	6	C	ZBC05009	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC404A	RM A Disable	1	C	ZBC04010	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC404A	Set TTRM PAP Attempt Counter	2	C	ZCD2Z000	3	Y	R	00.00.01		R		S	N	C	N	N	N
ADMC404A	TTRM Last Chance Register Clear	3	C	ZCD2Z001	2	N	R	00.00.00		R		E	N	C	N	N	N
ADMC404A	RM A Enable	4	C	ZBC04009	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC404B	RM B Disable	1	C	ZBC05010	0	Y	A	00.00.00		A			N	C	N	N	N
ADMC404B	Set TTRM PAP Attempt Counter	2	C	ZCD2Z000	3	Y	R	00.00.01		R		S	N	C	N	N	N
ADMC404B	TTRM Last Chance Register Clear	3	C	ZCD2Z001	2	N	R	00.00.00		R		E	N	C	N	N	N
ADMC404B	RM B Enable	4	C	ZBC05009	0	Y	R	00.00.01		R			N	C	N	N	N
ADMC405A	Set TME/OBT SCV Config Presel =	1	C	ZCS2Z004	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC405A	TME / OBT Activate	2	C	ZCSD10F0	0	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC405A	DST-Tx Set OBT-TME IF	3	C	ZCSD3407	2	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC405A	SSMM Switch to Init v01	4	S	ADMC505A	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC405A	SSMM Select TFG VC A v02	5	S	ADMC510A	0	N	R	00.00.20	00.00.20	R					N	N	N
ADMC405A	SSMM Switch to OPERA v01	6	S	ADMC506A	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC405A	STR Activate function	7	C	ZCSD1040	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC405B	Set TME/OBT SCV Config Presel =	1	C	ZCS2Z005	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC405B	TME / OBT Activate	2	C	ZCSD10F0	0	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC405B	DST-Tx Set OBT-TME IF	3	C	ZCSD3407	2	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC405B	SSMM Switch to Init v01	4	S	ADMC505A	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC405B	SSMM Select TFG VC B v02	5	S	ADMC510B	0	N	R	00.00.20	00.00.20	R					N	N	N
ADMC405B	SSMM Switch to OPERA v01	6	S	ADMC506A	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC405B	STR Activate function	7	C	ZCSD1040	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC405C	Enable SGM-EEP Write v02	1	S	ADMF054A	0	N	A	00.00.00	00.00.00	A					N	N	N
ADMC405C	Set TME-OBT SGM SCV_Config_NOM P	2	C	ZCD2Z043	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC405C	Set TME-OBT SGM SCV_Config_BAK P	3	C	ZCD2Z04E	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC405C	Disable SGM-EEP Writ v02	4	S	ADMF054B	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC405D	Enable SGM-EEP Write v02	1	S	ADMF054A	0	N	A	00.00.00	00.00.00	A					N	N	N
ADMC405D	Set TME-OBT SGM SCV_Config_NOM P	2	C	ZCD2Z044	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC405D	Set CPDU SGM SCV_Config_BAK Pres	3	C	ZCD2Z04B	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC405D	Disable SGM-EEP Writ v02	4	S	ADMF054B	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC406A	Set TTR/CPDU SCV Config Presel =	1	C	ZCS2Z006	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC406A	TTR / CPDU Activate	2	C	ZCSD10E0	0	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC406B	Set TTR/CPDU SCV Config Presel =	1	C	ZCS2Z007	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC406B	TTR / CPDU Activate	2	C	ZCSD10E0	0	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC409A	Reset PM A SCS switch	1	C	ZBC04022	0	Y	A	00.00.00.000		A			N	C	N	N	N
ADMC409A	Reset PM B SCS switch	2	C	ZBC05022	0	Y	R	00.00.00.125		R			N	C	N	N	N
ADMC409A	Set value of (1-byte integer) pa	3	C	ZCS2Z034	3	Y	R	00.00.01		R			N	C	N	N	N
ADMC409B	Set PM A SCS switch	1	C	ZBC04021	0	Y	A	00.00.00.000		A			N	C	N	N	N
ADMC409B	Set PM B SCS switch	2	C	ZBC05021	0	Y	R	00.00.00.125		R			N	C	N	N	N
ADMC409B	Set value of (1-byte integer) pa	3	C	ZCS2Z034	3	Y	R	00.00.01		R			N	C	N	N	N
ADMC410A	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC410B	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC411A	Dis. Storage in PS v02	1	S	ADMF141A	1	N	A	00.00.00	00.00.00	A					N	N	N
ADMC411A	Dis. Storage in PS v02	2	S	ADMF141A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Dis. Storage in PS v02	3	S	ADMF141A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Dis. Storage in PS v02	4	S	ADMF141A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Dis. Storage in PS v02	5	S	ADMF141A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Restore OMM Mirroring	6	C	ZCSD200D	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC411A	Ena. Storage in PS v02	7	S	ADMF140A	1	N	R	00.00.05	00.00.05	R					N	N	N
ADMC411A	Ena. Storage in PS v02	8	S	ADMF140A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Ena. Storage in PS v02	9	S	ADMF140A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Ena. Storage in PS v02	10	S	ADMF140A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411A	Ena. Storage in PS v02	11	S	ADMF140A	1	N	R	00.00.01	00.00.01	R					N	N	N
ADMC411B	OMM activate function	1	C	ZCSD1100	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC412A	OMM power off function	1	C	ZCSD1103	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC412B	OMM power off function	1	C	ZCSD1103	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC413A	OMM power on function	1	C	ZCSD1102	5	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC413B	OMM power on function	1	C	ZCSD1102	5	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC416A	Set OMM scrubbing rate	1	C	ZCD2Z00B	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC416B	Set OMM scrubbing rate	1	C	ZCD2Z00B	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC417A	Dump SGM Group	1	C	ZCX08401	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC417A	SGM EEPROM Write Enable	2	C	ZCSD2007	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC417A	Modify STARTUP_COUNT	3	C	ZCD2Z09J	1	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC417A	SGM EEPROM Write Disable	4	C	ZCSD2008	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC417A	Set value of (1-byte integer) pa	5	C	ZCS2Z034	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC417A	Dump SGM Group	6	C	ZCX08401	1	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC418A	PAC RESET directive	1	C	RESET	1	Y	A			A			N		N	N	N
ADMC419A	Reinit TTR	1	C	REIN_TTR	0	Y	A			A			N		N	N	N
ADMC420A	CPDU TC_Only	1	C	TC_ONLY	0	Y	A			A			N		N	N	N
ADMC421A	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC421A	Dump Memory Using Absolute Addre	2	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421A	Load Memory With Mask	3	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421A	Load Memory With Mask	4	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421A	Load Memory With Mask	5	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421A	Load Memory With Mask	6	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421A	Dump Memory Using Absolute Addre	7	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421A	Dump Memory Using Absolute Addre	8	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC421B	Dump Memory Using Absolute Addre	2	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Load Memory With Mask	3	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Load Memory With Mask	4	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Load Memory With Mask	5	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Load Memory With Mask	6	C	ZCD0068C	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Dump Memory Using Absolute Addre	7	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421B	Dump Memory Using Absolute Addre	8	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421C	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC421C	Load Memory Using Absolute Addre	2	C	ZCD00602	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421C	Dump Memory Using Absolute Addre	3	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421D	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC421D	Load Memory Using Absolute Addre	2	C	ZCD00602	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421D	Dump Memory Using Absolute Addre	3	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421E	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC421E	Load Memory Using Absolute Addre	2	C	ZCD00602	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421E	Dump Memory Using Absolute Addre	3	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421F	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC421F	Load Memory Using Absolute Addre	2	C	ZCD00602	4	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC421F	Dump Memory Using Absolute Addre	3	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422A	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC422A	Dump Memory Using Absolute Addre	2	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422A	Dump Memory Using Absolute Addre	3	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422A	Dump Memory Using Absolute Addre	4	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422A	Dump Memory Using Absolute Addre	5	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422B	Dump Memory Using Absolute Addre	1	C	ZCD00605	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC422B	Dump Memory Using Absolute Addre	2	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422B	Dump Memory Using Absolute Addre	3	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422B	Dump Memory Using Absolute Addre	4	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC422B	Dump Memory Using Absolute Addre	5	C	ZCD00605	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC423A	Set value of (4-byte integer) pa	1	C	ZCD2Z006	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC423B	Set value of (4-byte integer) pa	1	C	ZCD2Z006	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC500A	SSMM Enter INIT Mode	1	C	ZSM00275	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC500A	Set SSMM SCV Config Presel = A	2	C	ZCS2Z008	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Unprotect Func Mon Parameters	3	C	ZCS08E0D	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Disable Functional Monitoring	4	C	ZCS08E02	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Disable Monitoring of Parameters	5	C	ZCS00C02	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Protect Func Mon Parameters	6	C	ZCS08E0C	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	SSMM activate function	7	C	ZCSD10B0	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Unprotect Func Mon Parameters	8	C	ZCS08E0D	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Enable Monitoring of Parameters	9	C	ZCS00C01	2	Y	R	00.00.15	00.00.15	R			N	C	N	N	N
ADMC500A	Enable Functional Monitoring	10	C	ZCS08E01	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Protect Func Mon Parameters	11	C	ZCS08E0C	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Report Current Monitoring List	12	C	ZCS00C08	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Report Current FMON Status List	13	C	ZCS08E0A	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500A	Start time syncronisation to SSM	14	C	ZCD2Z00U	0	Y	R	00.00.10	00.00.10	R			N	C	N	N	N
ADMC500A	SSMM Request Start-up BIT Tests	15	C	ZSM00335	0	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC500B	SSMM Enter INIT Mode	1	C	ZSM00275	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC500B	Set SSMM SCV Config Presel = B	2	C	ZCS2Z009	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Unprotect Func Mon Parameters	3	C	ZCS08E0D	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Disable Functional Monitoring	4	C	ZCS08E02	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Disable Monitoring of Parameters	5	C	ZCS00C02	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Protect Func Mon Parameters	6	C	ZCS08E0C	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	SSMM activate function	7	C	ZCSD10B0	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Unprotect Func Mon Parameters	8	C	ZCS08E0D	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Enable Monitoring of Parameters	9	C	ZCS00C01	2	Y	R	00.00.15	00.00.15	R			N	C	N	N	N
ADMC500B	Enable Functional Monitoring	10	C	ZCS08E01	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Protect Func Mon Parameters	11	C	ZCS08E0C	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Report Current Monitoring List	12	C	ZCS00C08	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Report Current FMON Status List	13	C	ZCS08E0A	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC500B	Start time syncronisation to SSM	14	C	ZCD2Z00U	0	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC500B	SSMM Request Start-up BIT Tests	15	C	ZSM00335	0	Y	R	00.00.05	00.00.05	R			N	C	N	N	N
ADMC500C	SSMM Enter OPERA Mode	1	C	ZSM00280	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC500C	SSMM Perf FAT Backup v03	2	S	ADMC517A	0	N	R	00.00.01	00.00.01	R					N	N	N
ADMC501A	Disable Monitoring of Parameters	1	C	ZCF00C02	3	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC501A	Unprotect Func Mon Parameters	2	C	ZCS08E0D	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501A	Disable Functional Monitoring	3	C	ZCS08E02	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501A	Disable Monitoring of Parameters	4	C	ZCS00C02	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501A	Protect Func Mon Parameters	5	C	ZCS08E0C	3	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501A	Report Current Monitoring List	6	C	ZCF00C08	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501A	Report Current Monitoring List	7	C	ZCS00C08	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501A	Report Current FMON Status List	8	C	ZCS08E0A	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501B	SSMM Configure Memory Module	1	C	ZSM00300	34	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC501B	SSMM Configure Memory Module	2	C	ZSM00300	34	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501B	SSMM Configure Memory Module	3	C	ZSM00300	34	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501B	SSMM Switch Memory Module	4	C	ZSM00305	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501B	SSMM Switch Memory Module	5	C	ZSM00305	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501B	SSMM Switch Memory Module	6	C	ZSM00305	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501C	SSMM Enter INIT Mode	1	C	ZSM00275	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC501C	SSMM Select Redundancy	2	C	ZSM00290	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501C	SSMM Select Redundancy	3	C	ZSM00290	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC501D	Switch SSMM MEM DCDC A LCL Off	1	C	ZCS2Z02T	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC501D	Switch SSMM MEM DCDC B LCL Off	2	C	ZCS2Z02V	0	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC501E	SSMM deactivate function	1	C	ZCSD10B1	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC502A	SSMM power up function	1	C	ZCSD10B2	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC502A	Start Time Synchronisation to Us	2	C	ZCD00982	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC502B	SSMM power up function	1	C	ZCSD10B2	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC502B	Start Time Synchronisation to Us	2	C	ZCD00982	2	Y	R	00.00.30	00.00.30	R			N	C	N	N	N
ADMC503A	SSMM power down function	1	C	ZCSD10B3	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC503B	SSMM power down function	1	C	ZCSD10B3	1	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC505A	SSMM Enter INIT Mode	1	C	ZSM00275	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC506A	SSMM Enter OPERA Mode	1	C	ZSM00280	0	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC507A	SSMM Select Redundancy	1	C	ZSM00290	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC507A	SSMM Select Redundancy	2	C	ZSM00290	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC507B	SSMM Select Redundancy	1	C	ZSM00290	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC507B	SSMM Select Redundancy	2	C	ZSM00290	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC508A	SSMM Select Redundancy	1	C	ZSM00290	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
ADMC508A	SSMM Select Redundancy	2	C	ZSM00290	2	Y	R	00.00.01	00.00.01	R			N	C	N	N	N
ADMC508B	SSMM Select Redundancy	1	C	ZSM00290	2	Y	A	00.00.00	00.00.00	A			N	C	N	N	N
