ADMC501D	SSMM Switch OFF LCL v04	SSMM Switch OFF LCL, Supervisor and Deactivate	B	0	2	N	N	Y		14:57:53	DM-CRP-501	4	26/08/2020		1
ADMC501E	SSMM Switch OFF SV v04		B	0	1	N	N	Y		14:57:53	DM-CRP-501	4	26/08/2020		1
ADMC502A	SSMMA to servicemode v04		B	0	2	N	N	Y		11:43:09	DM-CRP-502	4	24/10/2019		1
ADMC502B	SSMMB to servicemode v04		B	0	2	N	N	Y		11:43:10	DM-CRP-502	4	24/10/2019		1
ADMC503A	SSMMA srvc to pwroff v02		B	0	1	N	N	Y		08:36:13	DM-CRP-503	2	29/03/2019		1
ADMC503B	SSMMB srvc to pwroff v02		B	0	1	N	N	Y		08:36:14	DM-CRP-503	2	29/03/2019		1
ADMC505A	SSMM Switch to Init v01		B	0	1	N	N	Y		08:36:17	DM-CRP-505	1	29/03/2019		1
ADMC506A	SSMM Switch to OPERA v01		B	0	1	N	N	Y		08:36:20	DM-CRP-506	1	29/03/2019		1
ADMC507A	SSMM Sel IM Ctrl B  v01		B	0	2	N	N	Y		08:36:24	DM-CRP-507	1	29/03/2019		1
ADMC507B	SSMM Sel IM Ctrl A v01		B	0	2	N	N	Y		08:36:25	DM-CRP-507	1	29/03/2019		1
ADMC508A	SSMM Sel OM Ctrl B  v01		B	0	2	N	N	Y		08:36:32	DM-CRP-508	1	29/03/2019		1
ADMC508B	SSMM Sel OM Ctrl A v01		B	0	2	N	N	Y		08:36:33	DM-CRP-508	1	29/03/2019		1
ADMC509A	SSMM Sel IM A Rtr 1 v03		B	0	7	N	N	Y		08:36:40	DM-CRP-509	3	29/03/2019		1
ADMC509B	SSMM Sel IM A Rtr 2 v03		B	0	9	N	N	Y		08:36:42	DM-CRP-509	3	29/03/2019		1
ADMC509C	SSMM Sel IM A Rtr 3 v03		B	0	7	N	N	Y		08:36:45	DM-CRP-509	3	29/03/2019		1
ADMC509D	SSMM Sel IM B Rtr 1 v03		B	0	7	N	N	Y		08:36:48	DM-CRP-509	3	29/03/2019		1
ADMC509E	SSMM Sel IM B Rtr 2 v03		B	0	9	N	N	Y		08:36:50	DM-CRP-509	3	29/03/2019		1
ADMC509F	SSMM Sel IM B Rtr 3 v03		B	0	7	N	N	Y		08:36:53	DM-CRP-509	3	29/03/2019		1
ADMC509G	SSMM Sel IM A R1 ON v03		B	0	1	N	N	Y		08:36:39	DM-CRP-509	3	29/03/2019		1
ADMC509H	SSMM Sel IM A R2 ON v03		B	0	1	N	N	Y		08:36:42	DM-CRP-509	3	29/03/2019		1
ADMC509I	SSMM Sel IM A R3 ON v03		B	0	1	N	N	Y		08:36:45	DM-CRP-509	3	29/03/2019		1
ADMC509J	SSMM Sel IM B R1 ON v03		B	0	1	N	N	Y		08:36:47	DM-CRP-509	3	29/03/2019		1
ADMC509K	SSMM Sel IM B R2 ON v03		B	0	1	N	N	Y		08:36:50	DM-CRP-509	3	29/03/2019		1
ADMC509L	SSMM Sel IM B R3 ON v03		B	0	1	N	N	Y		08:36:52	DM-CRP-509	3	29/03/2019		1
ADMC510A	SSMM Select TFG VC A v02		B	0	1	N	N	Y		11:43:39	DM-CRP-510	2	12/09/2019		1
ADMC510B	SSMM Select TFG VC B v02		B	0	1	N	N	Y		11:43:39	DM-CRP-510	2	12/09/2019		1
ADMC512A	SSMM Set PL IF to B v03		B	1	2	N	N	Y		08:37:13	DM-CRP-512	3	29/03/2019		1
ADMC512B	SSMM Set PL IF to A v03		B	1	2	N	N	Y		08:37:14	DM-CRP-512	3	29/03/2019		1
ADMC513A	SSMM Reboot SV Nom v04		B	0	2	N	N	Y		14:58:13	DM-CRP-513	4	26/08/2020		1
ADMC513B	SSMM Reboot SV A Srv v04		B	0	2	N	N	Y		14:58:15	DM-CRP-513	4	26/08/2020		1
ADMC513C	SSMM Reboot SV B Srv v04		B	0	2	N	N	Y		14:58:15	DM-CRP-513	4	26/08/2020		1
ADMC513D	Disable FMON_SSMM1 v04		B	0	4	N	N	Y		14:58:13	DM-CRP-513	4	26/08/2020		1
ADMC513E	Enable FMON_SSMM1_A v04		B	0	6	N	N	Y		14:58:14	DM-CRP-513	4	26/08/2020		1
ADMC513F	Enable FMON_SSMM1_B v04		B	0	6	N	N	Y		14:58:15	DM-CRP-513	4	26/08/2020		1
ADMC514A	SSMM Enter BIT Mode v01		B	3	1	N	N	Y		08:37:25	DM-CRP-514	1	29/03/2019		1
ADMC515A	SSMM Router Conf Rep v01		B	11	1	N	N	Y		12:20:19	DM-CRP-515	1	13/06/2019		1
ADMC516A	SSMM Test Mem Mod v01		B	5	1	N	N	Y		08:37:31	DM-CRP-516	1	29/03/2019		1
ADMC516B	SSMM Abort MM Test v01		N	1	1	N	N	Y		08:37:34	DM-CRP-516	1	29/03/2019		1
ADMC517A	SSMM Perf FAT Backup v03		B	0	2	N	N	Y		08:37:40	DM-CRP-517	3	29/03/2019		1
ADMC518A	SSMM Conn Test Nom v01		B	0	1	N	N	Y		08:37:45	DM-CRP-518	1	29/03/2019		1
ADMC518B	SSMM Conn Test SV A v01		B	0	1	N	N	Y		08:37:45	DM-CRP-518	1	29/03/2019		1
ADMC518C	SSMM Conn Test SV B v01		B	0	1	N	N	Y		08:37:45	DM-CRP-518	1	29/03/2019		1
ADMC521A	SSMM Disab Serv Mode v01	SSMM Disable Service Mode Transition	B	0	1	N	N	Y		08:37:49	DM-CRP-521	1	29/03/2019		1
ADMC522A	SSMM Enab Serv Mode v01	SSMM Enable SERVICE Mode transition	B	0	1	N	N	Y		08:37:55	DM-CRP-522	1	29/03/2019		1
ADMC523A	SSMM Resync PS RP v01	SSMM Resync Packet Store Read Pointer	B	2	3	N	N	Y		08:38:00	DM-CRP-523	1	29/03/2019		1
ADMC524A	SSMM Set PL IF B OPE v01	SSMM Set PL IF to B in OPERA	B	1	2	N	N	Y		08:38:05	DM-CRP-524	1	29/03/2019		1
ADMC524B	SSMM Set PL IF A OPE v01	SSMM Set PL IF to A in OPERA	B	1	2	N	N	Y		08:38:06	DM-CRP-524	1	29/03/2019		1
ADMC530A	SSMMA Enbl HK (srvc) v02		B	0	1	N	N	Y		15:48:20	DM-CRP-530	2	24/10/2019		1
ADMC530B	SSMMB Enbl HK (srvc) v02		B	0	1	N	N	Y		15:48:20	DM-CRP-530	2	24/10/2019		1
ADMC530C	SSMM Enbl HK (nom) v02		B	1	1	N	N	Y		15:48:20	DM-CRP-530	2	24/10/2019		1
ADMC532A	SSMMA Disa HK (srvc) v02		B	0	1	N	N	Y		15:48:37	DM-CRP-532	2	24/10/2019		1
ADMC532B	SSMMB Enbl HK (srvc) v02		B	0	1	N	N	Y		15:48:38	DM-CRP-532	2	24/10/2019		1
ADMC532C	SSMM Disa HK (nom) v02		B	1	1	N	N	Y		15:48:38	DM-CRP-532	2	24/10/2019		1
ADMC534A	SSMMA srvc rprt rate v01		B	1	1	N	N	Y		08:38:27	DM-CRP-534	1	29/03/2019		1
ADMC534B	SSMMB srvc rprt rate v01		B	1	1	N	N	Y		08:38:28	DM-CRP-534	1	29/03/2019		1
ADMC534C	SSMM SV-B Upd HK Frq v01		B	2	1	N	N	Y		15:53:38	DM-CRP-534	1	17/08/2016		1
ADMC560A	SSMM Load RAM (Nmnl) v03		B	3	3	N	N	Y		11:47:55	DM-CRP-560	3	24/10/2019		1
ADMC561A	SSMMA Load RAM(Srvc) v04		B	3	3	N	N	Y		11:47:58	DM-CRP-561	4	24/10/2019		1
ADMC561B	SSMMB Load RAM(Srvc) v04		B	3	3	N	N	Y		11:47:59	DM-CRP-561	4	24/10/2019		1
ADMC562A	SSMM Ld EEPROM(Nmnl) v03		B	3	5	N	N	Y		11:48:03	DM-CRP-562	3	24/10/2019		1
ADMC563A	SSMMA Ld EEPROM Srvc v03		B	3	5	N	N	Y		11:48:06	DM-CRP-563	3	24/10/2019		1
ADMC563B	SSMMB Ld EEPROM Srvc v03		B	3	5	N	N	Y		11:48:08	DM-CRP-563	3	24/10/2019		1
ADMC564A	SSMM Dump Mem Nom v02		B	3	1	N	N	Y		08:39:03	DM-CRP-564	2	29/03/2019		1
ADMC564B	SSMM Dump Abort Nom v02		B	0	1	N	N	Y		08:39:05	DM-CRP-564	2	29/03/2019		1
ADMC565A	SSMM Dump Mem Serv A v02		B	3	1	N	N	Y		08:39:10	DM-CRP-565	2	29/03/2019		1
ADMC565B	SSMM Dump Abort Sv A v02		B	0	1	N	N	Y		08:39:10	DM-CRP-565	2	29/03/2019		1
ADMC565C	SSMM Dump Mem Serv B v02		B	3	1	N	N	Y		08:39:11	DM-CRP-565	2	29/03/2019		1
ADMC565D	SSMM Dump Abort Sv B v02		B	0	1	N	N	Y		08:39:12	DM-CRP-565	2	29/03/2019		1
ADMC566A	SSMMA Ck Mem (srvc) v03		B	3	1	N	N	Y		08:39:16	DM-CRP-566	3	29/03/2019		1
ADMC566B	SSMMB Ck Mem (srvc) v03		B	3	1	N	N	Y		08:39:18	DM-CRP-566	3	29/03/2019		1
ADMC566C	SSMM Ck Mem (nom) v03		B	3	1	N	N	Y		08:39:17	DM-CRP-566	3	29/03/2019		1
ADMC567A	SSMM Enab EEP WR NOM v01		B	0	1	N	N	Y		12:57:15	DM-CRP-567	1	20/02/2020		1
ADMC567B	SSMM Dis EEP WR NOM v01		B	0	1	N	N	Y		12:57:15	DM-CRP-567	1	20/02/2020		1
ADMC567C	SSMM Enab EEP WR SVA v01		B	0	1	N	N	Y		12:57:15	DM-CRP-567	1	20/02/2020		1
ADMC567D	SSMM Dis EEP WR SVA v01		B	0	1	N	N	Y		12:57:15	DM-CRP-567	1	20/02/2020		1
ADMC567E	SSMM Enab EEP WR SVB v01		B	0	1	N	N	Y		12:57:16	DM-CRP-567	1	20/02/2020		1
ADMC567F	SSMM Dis EEP WR SVB v01		B	0	1	N	N	Y		12:57:16	DM-CRP-567	1	20/02/2020		1
ADMC568A	SSMM Dump Mem Array v02		B	3	1	N	N	Y		14:35:33	DM-CRP-568	2	11/04/2019		1
ADMC568B	SSMM Abrt Array Dmp v02		B	0	1	N	N	Y		14:35:33	DM-CRP-568	2	11/04/2019		1
ADMC569A	SSMM Dmp Err Log MM0 v01		B	0	1	N	N	Y		14:04:40	DM-CRP-569	1	20/05/2019		1
ADMC569B	SSMM Dmp Err Log MM1 v01		B	0	1	N	N	Y		14:04:40	DM-CRP-569	1	20/05/2019		1
ADMC569C	SSMM Dmp Err Log MM2 v01		B	0	1	N	N	Y		14:04:41	DM-CRP-569	1	20/05/2019		1
ADMC570A	SSMM Dump RAM FAT v02		B	0	9	N	N	Y		12:58:04	DM-CRP-570	2	27/02/2020		1
ADMC571A	SSMM RdHardSoftErrM1 v01		B	0	1	N	N	Y	4	13:52:18	DM-CRP-571	1	30/09/2020		1
ADMC571B	SSMM RdHardSoftErrM2 v01		B	0	1	N	N	Y	4	13:52:19	DM-CRP-571	1	30/09/2020		1
ADMC571C	SSMM RdHardSoftErrM3 v01		B	0	1	N	N	Y	4	13:52:19	DM-CRP-571	1	30/09/2020		1
ADMC580A	SSMM Reset IM A Fail v01		B	0	2	N	N	Y	4	16:32:54	DM-CRP-580	1	14/01/2020		1
ADMC580B	SSMM Reset IM B Fail v01		B	0	2	N	N	Y	4	16:32:55	DM-CRP-580	1	14/01/2020		1
ADMC600A	Switch on red RIU A v04		B	0	6	N	N	Y		15:42:34	DM-CRP-600	4	07/01/2020		1
ADMC600B	Switch on red RIU B v04		B	0	6	N	N	Y		15:42:35	DM-CRP-600	4	07/01/2020		1
ADMC601A	Switch off red RIU A v04		B	0	5	N	N	Y		15:42:38	DM-CRP-601	4	07/01/2020		1
ADMC601B	Switch off red RIU B v04		B	0	5	N	N	Y		15:42:38	DM-CRP-601	4	07/01/2020		1
ADMC603A	Clear RIU registers v02		B	1	1	N	N	Y		08:39:40	DM-CRP-603	2	29/03/2019		1
ADMC604A	RIU start norm diag  v02		B	3	1	N	N	Y		08:39:45	DM-CRP-604	2	29/03/2019		1
ADMC604B	RIU stop norm diag  v02		B	1	1	N	N	Y		08:39:46	DM-CRP-604	2	29/03/2019		1
ADMC605A	Start deb diag RIU A v03		B	3	3	N	N	Y		07:58:21	DM-CRP-605	3	28/08/2019		1
ADMC605B	Start deb diag RIU B v03		B	3	3	N	N	Y		07:58:24	DM-CRP-605	3	28/08/2019		1
ADMC605C	Stop deb diag RIU A v03		B	0	3	N	N	Y		07:58:23	DM-CRP-605	3	28/08/2019		1
ADMC605D	Stop deb diag RIU B v03		B	0	3	N	N	Y		07:58:25	DM-CRP-605	3	28/08/2019		1
ADMC606A	Soft Reset RIU A v02		B	0	3	N	N	Y		08:39:58	DM-CRP-606	2	29/03/2019		1
ADMC606B	Soft Reset RIU B v02		B	0	3	N	N	Y		08:39:58	DM-CRP-606	2	29/03/2019		1
ADMC607A	Test RIU A v02		B	0	3	N	N	Y		08:40:03	DM-CRP-607	2	29/03/2019		1
ADMC607B	Test RIU B v02		B	0	3	N	N	Y		08:40:04	DM-CRP-607	2	29/03/2019		1
ADMC608A	Dis autofunct RIU A v02		B	1	2	N	N	Y		08:40:07	DM-CRP-608	2	29/03/2019		1
ADMC608B	Dis autofunct RIU B v02		B	1	2	N	N	Y		08:40:09	DM-CRP-608	2	29/03/2019		1
ADMC608C	Ena autofunct RIU A v02		B	0	1	N	N	Y		08:40:08	DM-CRP-608	2	29/03/2019		1
ADMC608D	Enab autofunct RIU B v02		B	0	1	N	N	Y		08:40:10	DM-CRP-608	2	29/03/2019		1
ADMC800A	Enab Hard OBC FDIR v03		B	1	2	N	N	Y		15:45:24	DM-CRP-800	3	24/10/2019		1
ADMC800B	Disab Hard OBC FDIR v03		B	1	2	N	N	Y		15:45:26	DM-CRP-800	3	24/10/2019		1
ADMF000A	Def new HK Rep DMS v03		B	3	3	N	N	Y		15:42:12	DM-FCP-000	3	24/10/2019		1
ADMF000B	Def new HK Rep PLTFM v03		B	3	3	N	N	Y		15:42:13	DM-FCP-000	3	24/10/2019		1
ADMF000C	Def new HK Rep SYSTM v03		B	3	3	N	N	Y		15:42:14	DM-FCP-000	3	24/10/2019		1
ADMF000D	Def new HK Rep PAYLD v03		B	3	3	N	N	Y		15:42:15	DM-FCP-000	3	24/10/2019		1
ADMF000E	Def new HK Rep AOCS v03		B	3	3	N	N	Y		15:42:16	DM-FCP-000	3	24/10/2019		1
ADMF000F	Def new HK Rep TCS v03		B	3	3	N	N	Y		15:42:18	DM-FCP-000	3	24/10/2019		1
ADMF001A	Def new Diag Rp DMS v03		B	5	3	N	N	Y		15:42:21	DM-FCP-001	3	24/10/2019		1
ADMF001B	Def new Diag Rp PLFM v03		B	5	3	N	N	Y		15:42:22	DM-FCP-001	3	24/10/2019		1
ADMF001C	Def new Diag Rp SYST v03		B	5	3	N	N	Y		15:42:24	DM-FCP-001	3	24/10/2019		1
ADMF001D	Def new Diag Rp PYLD v03		B	5	3	N	N	Y		15:42:25	DM-FCP-001	3	24/10/2019		1
ADMF001E	Def new Diag Rp AOCS v03		B	5	3	N	N	Y		15:42:27	DM-FCP-001	3	24/10/2019		1
ADMF001F	Def new Diag Rp TCS v03		B	5	3	N	N	Y		15:42:29	DM-FCP-001	3	24/10/2019		1
ADMF002A	Clear HK Para Rp DMS v02		B	1	3	N	N	Y		11:52:30	DM-FCP-002	2	12/04/2019		1
ADMF002B	Clear HK Para Rp PLF v02		B	1	3	N	N	Y		11:52:31	DM-FCP-002	2	12/04/2019		1
ADMF002C	Clear HK Para Rp SYS v02		B	1	3	N	N	Y		11:52:32	DM-FCP-002	2	12/04/2019		1
ADMF002D	Clear HK Para Rp PL v02		B	1	3	N	N	Y		11:52:32	DM-FCP-002	2	12/04/2019		1
ADMF002E	Clear HK Para Rp AOC v02		B	1	3	N	N	Y		11:52:33	DM-FCP-002	2	12/04/2019		1
ADMF002F	Clear HK Para Rp TCS v02		B	1	3	N	N	Y		11:52:34	DM-FCP-002	2	12/04/2019		1
ADMF003A	Clear Diag Par Rp DM v02		B	1	3	N	N	Y		11:52:38	DM-FCP-003	2	12/04/2019		1
ADMF003B	Clear Diag Par Rp PF v02		B	1	3	N	N	Y		11:52:38	DM-FCP-003	2	12/04/2019		1
ADMF003C	Clear Diag Par Rp SY v02		B	1	3	N	N	Y		11:52:39	DM-FCP-003	2	12/04/2019		1
ADMF003D	Clear Diag Par Rp PL v02		N	1	3	N	N	Y		11:52:40	DM-FCP-003	2	12/04/2019		1
ADMF003E	Clear Diag Par Rp AO v02		B	1	3	N	N	Y		11:52:40	DM-FCP-003	2	12/04/2019		1
ADMF003F	Clear Diag Par Rp TC v02		B	1	3	N	N	Y		11:52:41	DM-FCP-003	2	12/04/2019		1
ADMF004A	Enable HK Par Rp DMS v02		B	1	2	N	N	Y		11:52:45	DM-FCP-004	2	12/04/2019		1
ADMF004B	Enable HK Par Rp PLF v02		B	1	2	N	N	Y		11:52:45	DM-FCP-004	2	12/04/2019		1
ADMF004C	Enable HK Par Rp SYS v02		B	1	2	N	N	Y		11:52:46	DM-FCP-004	2	12/04/2019		1
ADMF004D	Enable HK Par Rp PL v02		B	1	2	N	N	Y		11:52:47	DM-FCP-004	2	12/04/2019		1
ADMF004E	Enable HK Par Rp AOC v02		B	1	2	N	N	Y		11:52:47	DM-FCP-004	2	12/04/2019		1
ADMF004F	Enable HK Par Rp TCS v02		B	1	2	N	N	Y		11:52:48	DM-FCP-004	2	12/04/2019		1
ADMF005A	Disabl HK Par Rp DMS v02		B	1	2	N	N	Y		15:14:45	DM-FCP-005	2	26/06/2019		1
ADMF005B	Disabl HK Par Rp PLF v02		B	1	2	N	N	Y		15:14:45	DM-FCP-005	2	26/06/2019		1
ADMF005C	Disabl HK Par Rp SYS v02		B	1	2	N	N	Y		15:14:46	DM-FCP-005	2	26/06/2019		1
ADMF005D	Disabl HK Par Rp PL v02		B	1	2	N	N	Y		15:14:46	DM-FCP-005	2	26/06/2019		1
ADMF005E	Disabl HK Par Rp AOC v02		B	1	2	N	N	Y		15:14:47	DM-FCP-005	2	26/06/2019		1
ADMF005F	Disabl HK Par Rp TCS v02		B	1	2	N	N	Y		15:14:47	DM-FCP-005	2	26/06/2019		1
ADMF006A	Enab Diag Para Rp DM v02		B	1	2	N	N	Y		11:53:03	DM-FCP-006	2	12/04/2019		1
ADMF006B	Enab Diag Para Rp PF v02		B	1	2	N	N	Y		11:53:04	DM-FCP-006	2	12/04/2019		1
ADMF006C	Enab Diag Para Rp SY v02		B	1	2	N	N	Y		11:53:05	DM-FCP-006	2	12/04/2019		1
ADMF006D	Enab Diag Para Rp PL v02		B	1	2	N	N	Y		11:53:05	DM-FCP-006	2	12/04/2019		1
ADMF006E	Enab Diag Para Rp AO v02		B	1	2	N	N	Y		11:53:06	DM-FCP-006	2	12/04/2019		1
ADMF006F	Enab Diag Para Rp TC v02		B	1	2	N	N	Y		11:53:06	DM-FCP-006	2	12/04/2019		1
ADMF007A	Dis Diag Para Rp DMS v04		B	1	2	N	N	Y		08:05:32	DM-FCP-007	4	29/03/2019		1
ADMF007B	Dis Diag Para Rp PLF v04		B	1	2	N	N	Y		08:05:33	DM-FCP-007	4	29/03/2019		1
ADMF007C	Dis Diag Para Rp SYS v04		B	1	2	N	N	Y		08:05:34	DM-FCP-007	4	29/03/2019		1
ADMF007D	Dis Diag Para Rp PL v04		B	1	2	N	N	Y		08:05:34	DM-FCP-007	4	29/03/2019		1
ADMF007E	Dis Diag Para Rp AOC v04		B	1	2	N	N	Y		08:05:35	DM-FCP-007	4	29/03/2019		1
ADMF007F	Dis Diag Para Rp TCS v04		B	1	2	N	N	Y		08:05:35	DM-FCP-007	4	29/03/2019		1
ADMF008A	Rep HK Par Def DMS v02		B	1	1	N	N	Y		11:53:10	DM-FCP-008	2	12/04/2019		1
ADMF008B	Rep HK Par Def PLTFM v02		B	1	1	N	N	Y		11:53:10	DM-FCP-008	2	12/04/2019		1
ADMF008C	Rep HK Par Def SYSTM v02		B	1	1	N	N	Y		11:53:11	DM-FCP-008	2	12/04/2019		1
ADMF008D	Rep HK Par Def PAYLD v02		B	1	1	N	N	Y		11:53:11	DM-FCP-008	2	12/04/2019		1
ADMF008E	Rep HK Par Def AOCS v02		B	1	1	N	N	Y		11:53:11	DM-FCP-008	2	12/04/2019		1
ADMF008F	Rep HK Par Def TCS v02		B	1	1	N	N	Y		11:53:12	DM-FCP-008	2	12/04/2019		1
ADMF009A	Rp Diag Par Def DMS v04		B	1	1	N	N	Y		08:05:45	DM-FCP-009	4	29/03/2019		1
ADMF009B	Rp Diag Par Def PLTF v04		B	1	1	N	N	Y		08:05:46	DM-FCP-009	4	29/03/2019		1
ADMF009C	Rp Diag Par Def SYS v04		B	1	1	N	N	Y		08:05:46	DM-FCP-009	4	29/03/2019		1
ADMF009D	Rp Diag Par Def PLD v04		B	1	1	N	N	Y		08:05:47	DM-FCP-009	4	29/03/2019		1
ADMF009E	Rp Diag Par Def AOCS v04		B	1	1	N	N	Y		08:05:47	DM-FCP-009	4	29/03/2019		1
ADMF009F	Rp Diag Par Def TCS v04		B	1	1	N	N	Y		08:05:48	DM-FCP-009	4	29/03/2019		1
ADMF010A	Req HK/Diag Sum DMS v02		B	0	1	N	N	Y		08:05:51	DM-FCP-010	2	29/03/2019		1
ADMF010B	Req HK/Diag Sum PLFM v02		B	0	1	N	N	Y		08:05:51	DM-FCP-010	2	29/03/2019		1
ADMF010C	Req HK/Diag Sum SYST v02		B	0	1	N	N	Y		08:05:51	DM-FCP-010	2	29/03/2019		1
ADMF010D	Req HK/Diag Sum PAYL v02		B	0	1	N	N	Y		08:05:52	DM-FCP-010	2	29/03/2019		1
ADMF010E	Req HK/Diag Sum AOCS v02		B	0	1	N	N	Y		08:05:52	DM-FCP-010	2	29/03/2019		1
ADMF010F	Req HK/Diag Sum TCS v02		B	0	1	N	N	Y		08:05:52	DM-FCP-010	2	29/03/2019		1
ADMF011A	Def HK Rep Freq DMS v04		B	2	4	N	N	Y		08:05:56	DM-FCP-011	4	29/03/2019		1
ADMF011B	Def HK Rep Freq PLFM v04		B	2	4	N	N	Y		08:05:57	DM-FCP-011	4	29/03/2019		1
ADMF011C	Def HK Rep Freq SYST v04		B	2	4	N	N	Y		08:05:58	DM-FCP-011	4	29/03/2019		1
ADMF011D	Def HK Rep Freq PAYL v04		B	2	4	N	N	Y		08:05:59	DM-FCP-011	4	29/03/2019		1
ADMF011E	Def HK Rep Freq AOCS v04		B	2	4	N	N	Y		08:06:01	DM-FCP-011	4	29/03/2019		1
ADMF011F	Def HK Rep Freq TCS v04		B	2	4	N	N	Y		08:06:02	DM-FCP-011	4	29/03/2019		1
ADMF012A	Set Col Int Diag DMS v04		B	2	4	N	N	Y		08:06:06	DM-FCP-012	4	29/03/2019		1
ADMF012B	Set Col Int Diag PLF v04		B	2	4	N	N	Y		08:06:07	DM-FCP-012	4	29/03/2019		1
ADMF012C	Set Col Int Diag SYS v04		B	2	4	N	N	Y		08:06:08	DM-FCP-012	4	29/03/2019		1
ADMF012D	Set Col Int Diag PLD v04		B	2	4	N	N	Y		08:06:09	DM-FCP-012	4	29/03/2019		1
ADMF012E	Set Col Int Diag AOC v04		B	2	4	N	N	Y		08:06:11	DM-FCP-012	4	29/03/2019		1
ADMF012F	Set Col Int Diag TCS v04		B	2	4	N	N	Y		08:06:12	DM-FCP-012	4	29/03/2019		1
ADMF013A	Request HKReport DMS v03		B	1	1	N	N	Y		15:14:56	DM-FCP-013	3	26/06/2019		1
ADMF013B	Request HKReport PLF v03		B	1	1	N	N	Y		15:14:57	DM-FCP-013	3	26/06/2019		1
ADMF013C	Request HKReport SYS v03		B	1	1	N	N	Y		15:14:57	DM-FCP-013	3	26/06/2019		1
ADMF013D	Request HKReport PLD v03		B	1	1	N	N	Y		15:14:57	DM-FCP-013	3	26/06/2019		1
ADMF013E	Request HKReport AOC v03		B	1	1	N	N	Y		15:14:58	DM-FCP-013	3	26/06/2019		1
ADMF013F	Request HKReport TCS v03		B	1	1	N	N	Y		15:14:58	DM-FCP-013	3	26/06/2019		1
ADMF014A	Add Para to Rprt DMS v04		B	2	2	N	N	Y		08:29:09	DM-FCP-014	4	24/10/2019		1
ADMF014B	Add Para to Rprt PLF v04		B	2	2	N	N	Y		08:29:10	DM-FCP-014	4	24/10/2019		1
ADMF014C	Add Para to Rprt SYS v04		B	2	2	N	N	Y		08:29:11	DM-FCP-014	4	24/10/2019		1
ADMF014D	Add Para to Rprt PLD v04		B	2	2	N	N	Y		08:29:11	DM-FCP-014	4	24/10/2019		1
ADMF014E	Add Para to Rprt AOC v04		B	2	2	N	N	Y		08:29:12	DM-FCP-014	4	24/10/2019		1
ADMF014F	Add Para to Rprt TCS v04		B	2	2	N	N	Y		08:29:13	DM-FCP-014	4	24/10/2019		1
ADMF015A	Disable VC0 packet v02	Disable the generation of the packet in VC0	N	2	1	N	N	Y		11:54:20	DM-FCP-015	2	17/01/2020		1
ADMF015B	Enab. DMS Diag VC0 v02		N	1	7	N	N	Y		11:54:23	DM-FCP-015	2	17/01/2020		1
ADMF015C	Enab. AOCS Diag VC0 v02		B	1	7	N	N	Y		11:54:24	DM-FCP-015	2	17/01/2020		1
ADMF015D	Enab. PLD Diag VC0 v02		B	1	7	N	N	Y		11:54:25	DM-FCP-015	2	17/01/2020		1
ADMF015E	Enab. PLF Diag VC0 v02		B	1	7	N	N	Y		11:54:26	DM-FCP-015	2	17/01/2020		1
ADMF015F	Enab. SYS Diag VC0 v02		B	1	7	N	N	Y		11:54:22	DM-FCP-015	2	17/01/2020		1
ADMF015G	Enab. TCS Diag VC0 v02		B	1	7	N	N	Y		11:54:21	DM-FCP-015	2	17/01/2020		1
ADMF020A	Clear CEL v03		N	1	1	N	N	Y		15:15:04	DM-FCP-020	3	26/06/2019		1
ADMF021A	Downlink CEL v03		N	1	1	N	N	Y		15:15:08	DM-FCP-021	3	26/06/2019		1
ADMF022A	Report Enabled Evnts v02		B	0	1	N	N	Y		08:07:57	DM-FCP-022	2	29/03/2019		1
ADMF023A	Report Disabld Evnts v02		B	0	1	N	N	Y		08:08:00	DM-FCP-023	2	29/03/2019		1
ADMF030A	Dump PM-A EEPROM v02		B	2	1	N	N	Y		15:49:12	DM-FCP-030	2	24/10/2019		1
ADMF032A	Check PM-A EEPROM v02		B	2	1	N	N	Y		15:49:15	DM-FCP-032	2	24/10/2019		1
ADMF033A	Dump PM-A PROM v02		B	2	1	N	N	Y		15:49:17	DM-FCP-033	2	24/10/2019		1
ADMF034A	Check PM-A PROM v02		B	2	1	N	N	Y		15:49:20	DM-FCP-034	2	24/10/2019		1
ADMF035A	Dump PM-A RAM v02		B	2	1	N	N	Y		15:49:22	DM-FCP-035	2	24/10/2019		1
ADMF037A	Check PM-A RAM v02		N	2	1	N	N	Y		15:49:24	DM-FCP-037	2	24/10/2019		1
ADMF038A	Dump PM-B EEPROM v02		B	2	1	N	N	Y		15:49:26	DM-FCP-038	2	24/10/2019		1
ADMF040A	Check PM-B EEPROM v02		B	2	1	N	N	Y		15:50:00	DM-FCP-040	2	24/10/2019		1
ADMF041A	Dump PM-B PROM v02		B	2	1	N	N	Y		15:50:05	DM-FCP-041	2	24/10/2019		1
ADMF042A	Check PM-B PROM v04		N	2	1	N	N	Y		11:25:43	DM-FCP-042	4	07/04/2020		1
ADMF043A	Dump PM-B RAM v04		B	2	1	N	N	Y		11:53:28	DM-FCP-043	4	24/10/2019		1
ADMF045A	Check PM-B RAM v04		N	2	1	N	N	Y		11:26:48	DM-FCP-045	4	07/04/2020		1
ADMF046A	Dump TTR v02		B	3	1	N	N	Y		15:15:19	DM-FCP-046	2	26/06/2019		1
