CITT9008TM	MRAM_STATUS	U	4
CITT9009TM	IMG_UNCONF_CONF	U	2
CITT9010TM	CTRL_VALID_INVALID	U	2
CITT9011TM	MRAM_BANK	U	2
CITT9012TM	Monitor ID	U	25
CITT9013TM	Sun_Disk_Flag	U	2
CITT9015TM	Mon_ID_TM	U	20
CIUT0001TM	Memory_ID	U	18
CIUT0002TM	Camera_Name	U	3
CIUT0003TM	Mode_Name	U	5
CIUT0004TM	Submode_Name	U	5
CIUT0005TM	Rotation_Direction	U	2
CIUT0006TM	Boot_Type	U	3
CIUT0007TM	Inverted_Off_On	U	2
CIUT0008TM	DoorPosition	U	3
CIUT0009TM	CameraState	U	24
CIUT0010TM	PrimeRedundant	U	2
CIUT0011TM	BootArea	U	5
CIUT0012TM	MechDirection	U	2
CIUT0013TM	HeaterControl	U	4
CIUT0014TM	TaskSuspended	U	2
CIUT0015TM	TaskSuspendValid	U	2
CIWT0000TM	TC_VERIFY_FAILURE_CODE	U	12
CIWT0001TM	DPU_MODE_TYPE	U	9
CIWT0002TM	ACTIVE_SW_TYPE	U	3
CIWT0003TM	SIS_IF_LINK_STATE_TYPE	U	2
CIWT0004TM	ENABLED_TYPE	U	2
CIWT0005TM	SPW_IF_LINK_STATE_TYPE	U	6
CIWT0006TM	REDUNDANCY_TYPE	U	3
CIWT0007TM	DPU_HK_REPORT_SID	U	8
CIWT0008TM	PG_TYPE	U	2
CIWT0009TM	EEPROM_STATE_TYPE	U	2
CIWT0010TM	EEPROM_HW_STATE_TYPE	U	2
CIWT0011TM	DAS_SW_ADDR_TYPE	U	4
CIWT0012TM	LFR_BOOT_ADDR_TYPE	U	4
CIWT0013TM	TDS_BOOT_ADDR_TYPE	U	4
CIWT0014TM	THR_BOOT_ADDR_TYPE	U	4
CIWT0015TM	RESET_TYPE	U	6
CIWT0016TM	HEART_BEAT_STATUS_TYPE	U	2
CIWT0017TM	FLAG_STATUS_TYPE	U	2
CIWT0018TM	EVENT_DPU_RID_TYPE	U	74
CIWT0019TM	ON_OFF_STATUS_TYPE	U	2
CIWT0020TM	OVERCURRENT_STATUS_TYPE	U	2
CIWT0021TM	OBC_HK_REPORT_SID	U	1
CIWT0022TM	DPU_HK_SID	U	2
CIWT0023TM	RPW_EQUIPMENT_ID_TYPE	U	11
CIWT0024TM	EVENT_PR_REPORT_ID	U	28
CIWT0025TM	BOOT_PR_CODE_TYPE	U	1
CIWT0026TM	EEPROM_INIT_TYPE	U	3
CIWT0027TM	SIS_LINK_PR_CODE_TYPE	U	1
CIWT0028TM	EVENT_LE_REPORT_ID	U	38
CIWT0029TM	ADC_LE_ER_CODE_TYPE	U	2
CIWT0030TM	AHB_LE_ER_CODE_TYPE	U	1
CIWT0031TM	SIS_LINK_LE_ER_CODE_TYPE	U	1
CIWT0032TM	SPW_LINK_LE_ER_CODE_TYPE	U	4
CIWT0033TM	SIS_LE_ER_CODE_TYPE	U	6
CIWT0034TM	SPW_LE_ER_CODE_TYPE	U	9
CIWT0035TM	TIME_LE_ER_CODE_TYPE	U	3
CIWT0036TM	TIMECODE_LE_ER_CODE_TYPE	U	4
CIWT0037TM	RESET_LE_ER_CODE_TYPE	U	1
CIWT0038TM	EVENT_ME_REPORT_ID	U	52
CIWT0039TM	AHB_ME_ER_CODE_TYPE	U	1
CIWT0040TM	EEPROM_ME_ER_CODE_TYPE	U	2
CIWT0041TM	MEMORY_ME_ER_CODE_TYPE	U	1
CIWT0042TM	SIS_ME_ER_CODE_TYPE	U	3
CIWT0043TM	SPW_ME_ER_CODE_TYPE	U	4
CIWT0044TM	BOOT_ME_ER_CODE_TYPE	U	6
CIWT0045TM	BUFFER_ME_ER_CODE_TYPE	U	14
CIWT0046TM	PARAM_ME_ER_CODE_TYPE	U	2
CIWT0047TM	EVENT_HE_REPORT_ID	U	14
CIWT0048TM	ADC_HE_ER_CODE_TYPE	U	1
CIWT0050TM	SIS_LINK_HE_ER_CODE_TYPE	U	2
CIWT0052TM	RESET_HE_ER_CODE_TYPE	U	1
CIWT0053TM	RPW_MEMORY_ID_TYPE	U	10
CIWT0054TM	VERSION_NR_TYPE	U	8
CIWT0055TM	ACTIVE_LK_TYPE	U	2
CIWT0056TM	MUX_SET_TYPE	U	8
CIWT0057TM	PR_DIFF_TYPE	U	2
CIWT0058TM	PDU_OP_PR_CODE_TYPE	U	2
CIWT0059TM	RPW_EQUIP_OFF_ID_TYPE	U	10
CIWT0060TM	COMMAND_PR_CODE_TYPE	U	1
CIWT0061TM	MODE_PR_CODE_TYPE	U	1
CIWT0062TM	LFR_MODE_TYPE	U	5
CIWT0063TM	TDS_MODE_TYPE	U	6
CIWT0064TM	THR_MODE_TYPE	U	4
CIWT0065TM	RMAP_LE_ER_CODE_TYPE	U	22
CIWT0066TM	CURRENT_LE_ER_CODE_TYPE	U	26
CIWT0067TM	COMP_LE_ER_CODE_TYPE	U	3
CIWT0068TM	AN_LK_LE_ER_CODE_TYPE	U	5
CIWT0069TM	RMAP_ME_ER_CODE_TYPE	U	1
CIWT0071TM	ANALYZER_ME_ER_CODE_TYPE	U	8
CIWT0072TM	COMMAND_ME_ER_CODE_TYPE	U	1
CIWT0073TM	MODE_ME_ER_CODE_TYPE	U	1
CIWT0074TM	OP_ME_ER_CODE_TYPE	U	2
CIWT0076TM	AN_LK_HE_ER_CODE_TYPE	U	1
CIWT0077TM	LFR_HK_REPORT_SID	U	1
CIWT0078TM	EVENT_LFR_RID_TYPE	U	11
CIWT0079TM	LFR_ERROR_CODE_TYPE	U	49
CIWT0080TM	LFR_HK_SID	U	2
CIWT0081TM	LFR_SCIENCE_PACKET_ID	U	35
CIWT0082TM	LFR_DOP_TYPE	U	8
CIWT0083TM	TDS_HK_REPORT_SID	U	1
CIWT0084TM	EVENT_TDS_RID_TYPE	U	12
CIWT0085TM	TDS_ERROR_CODE_TYPE	U	61
CIWT0086TM	TDS_HK_SID	U	2
CIWT0087TM	HF_LF_POWER_TYPE	U	3
CIWT0088TM	LF_ADMUX_SETTING	U	8
CIWT0089TM	SM_CONF_TYPE	U	2
CIWT0090TM	SAMP_RATE_TYPE	U	5
CIWT0091TM	CH_NUMBER_TYPE	U	4
CIWT0092TM	TDS_HF_SNAPSHOT_LENGTH	U	10
CIWT0093TM	STAT_DATA_TYPE	U	2
CIWT0094TM	HIST_1D_SIZE_TYPE	U	13
CIWT0095TM	HIST_1D_TYPE	U	15
CIWT0096TM	HIST_2D_TYPE	U	9
CIWT0097TM	HIST_SIZE_TYPE	U	9
CIWT0098TM	EVENT_ID_ALGO_TYPE	U	6
CIWT0099TM	ALGO_ADC_CHANNEL	U	4
CIWT0101TM	TDS_SCIENCE_PACKET_ID	U	19
CIWT0103TM	TDS_SM_TYPE	U	2
CIWT0104TM	THR_HK_REPORT_SID	U	1
CIWT0105TM	SENSOR_SELECT_TYPE	U	10
CIWT0106TM	TNR_BAND_TYPE	U	4
CIWT0107TM	HFR_VIA_TYPE	U	4
CIWT0108TM	DIV_CONF_TYPE	U	8
CIWT0109TM	NOISE_LEVEL_TYPE	U	8
CIWT0110TM	EVENT_THR_RID_TYPE	U	11
CIWT0111TM	THR_ERROR_CODE_TYPE	U	49
CIWT0112TM	THR_HK_SID	U	1
CIWT0113TM	NR_AV_TYPE	U	4
CIWT0114TM	SW_MODE_TYPE	U	2
CIWT0116TM	EOS_TYPE	U	2
CIWT0117TM	HFR_SET_DO_AN_CH2_LINK	U	2
CIWT0118TM	HFR_SET_DO_AN_CH1_LINK	U	2
CIWT0119TM	THR_SCIENCE_PACKET_ID	U	6
CIWT0120TM	TIME_ME_ER_CODE_TYPE	U	1
CIWT0121TM	THR_FE_TYPE	U	3
CIWT0122TM	SPW_LINK_ME_ER_CODE_TYPE	U	1
CIWT0123TM	TDS_SNAPSHOT_LEN	U	10
CIWT0124TM	CURRENT_ME_ER_CODE_TYPE	U	26
CIWT0125TM	BIA_HE_ER_CODE_TYPE	U	2
CIWT0126TM	OVC_HE_ER_CODE_TYPE	U	25
CIWT0127TM	SBM1_ALGO_TYPE	U	3
CIWT0128TM	SBM2_ALGO_TYPE	U	3
CIWT0129TM	S20_HK_REPORT_SID	U	1
CIWT0130TM	BIA_SWEEP_PR_CODE_TYPE	U	9
CIWT0131TM	BIA_ME_ER_CODE_TYPE	U	2
CIWT0132TM	BIA_CALIB_TYPE	U	3
CIWT0133TM	BIA_GAIN_TYPE	U	2
CIWT0134TM	BIA_CALIB_PR_CODE_TYPE	U	2
CIWT0135TM	DPU_WAIT_SYNC_PR_CODE_TYPE	U	1
CIWT0136TM	BIA_CALIB_ME_ER_CODE_TYPE	U	1
CIWT0137TM	DPU_WAITSYN_ME_ER_CODE_TYPE	U	1
CIWT0138TM	DPU_SCIENCE_PACKET_ID	U	5
CIWT0139TM	TDS_DIAGNOSIS_TYPE	U	10
CIWT0140TM	CACHE_CTRL_TYPE	U	3
CIWT0141TM	CWF_RATE_TYPE	U	8
CIWT0142TM	SPEC_SAMP_LEN	U	4
CIWT0143TM	FILTERS_TYPE	U	4
CIWT0144TM	TDS_TS_LENGTH	U	6
CIWT0145TM	DEC_RATE_TYPE	U	6
CIWT0146TM	MAMP_S_RATE_TYPE	U	4
CIWT0149TM	LF_SPEC_SRC_LEN	U	4
CIWT0150TM	TEMPERATURE_SENSOR	U	21
CIWT0151TM	SENSOR_SELECT_HK_TYPE	U	10
CIWT0152TM	OVERVOLTAGE_STATUS_TYPE	U	2
CIWT0153TM	MAG_RANGE_TYPE	U	4
CIWT0154TM	MAG_MODE_TYPE	U	16
CIWT0155TM	RECOVERY_PR_CODE_TYPE	U	2
CIWT0156TM	SYS_STATUS_TYPE	U	2
CIWT0157TM	SBM1_PR_CODE_TYPE	U	1
CIWT0158TM	SBM2_PR_CODE_TYPE	U	2
CIWT0159TM	DPU_OVV_HE_ER_CODE_TYPE	U	5
CIWT0160TM	DO_AN_MOD_TYPE	U	2
CIXT0001TM	Successful_Failed	U	2
CIXT0003TM	Redundant_Nominal	U	2
CIXT0014TM	Memory ID	U	19
CIXT0021TM	SW running	U	2
CIXT0022TM	Instrument number	U	1
CIXT0023TM	Text instrument mode	U	6
CIXT0024TM	Mode transition reason	U	3
CIXT0025TM	Memory operation failed	U	4
CIXT0034TM	FLASH operation	U	3
CIXT0043TM	ASW state	U	11
CIXT0057TM	StartASW SM state	U	10
CIXT0059TM	Flare location	U	3
CIXT0060TM	Non-thermal flare	U	3
CIXT0061TM	Thermal Flare	U	5
CIXT0070TM	TC operation	U	6
CIXT0071TM	Seltest meaning	U	4
CIXT0074TM	HV PSU identification	U	4
CIXT0097TM	ID of HK line	U	38
CIXT0111TM	ASW operation error codes	U	8
CIXT0120TM	SSID 21,6	U	18
CIXT0129TM	Found_missing	U	2
CIXT0208TM	System ID	U	5
CIXT0293TM	Flare TM processing state	U	8
CIXT0302TM	WDT reason for reboot	U	6
CIXT0304TM	EDAC reason for reboot	U	3
CIXT0308TM	HV PSU Identification	U	2
CIXT0340TM	ATT move direction	U	7
CIXT0341TM	ATT motor ID	U	2
CIXT0342TM	Attenuator position sensors	U	4
CIXT0348TM	Quadrant ID	U	4
CIXT0359TM	SpW internal failure	U	6
CIXT0367TM	Register 1 (ICOMP)	U	4
CIXT0368TM	Register 2 (IREQ)	U	8
CIXT0376TM	Register 5 (TPEAK)	U	16
CIXT0377TM	Register 6 (IO)	U	3
CIXT0379TM	Register 8 (GAIN)	U	4
CIXT0380TM	Register 9 (SPY)	U	4
CIXT0381TM	Register 10 (VREF)	U	8
CIXT0382TM	Register 11 (TUNE)	U	6
CIXT0389TM	Configuration	U	2
CIXT0401TM	Rate control regime	U	13
CIXT1168TM	Frame overrun information	U	25
CIXTS001TM	DPU_SPW_C crit	U	5
CIXTS002TM	DPU_DET_C criteria	U	5
CIXTS003TM	ATT_C criteria	U	3
CMUT0005TM	Gain type	U	2
CMUT0006TM	Div type	U	1
CMUT0007TM	Synchro type	U	2
COMB000004	CRUP0021TM/CRUTZ008TM	I	2
CPLTX001TM	Decoment Heater Sts	U	3
CPSY0214TM	PSS TM Rate and Mode Cal	U	147
CPWT0000TM	ON_OFF	U	2
CPWT0001TM	ON_FOLDBACK	U	2
CPWT0002TM	ARM_DISARM	U	2
CPWT0003TM	SEL_DESEL	U	2
CPWT0004TM	EN_DIS	U	2
CPWT0005TM	EN_DIS_TEST	U	4
CPWT0006TM	EN_DIS_REC	U	4
CPWT0007TM	HI_LO	U	2
CPWT0008TM	NOM_RED	U	2
CPWT0009TM	OK_NOK	U	2
CPWT0010TM	RUN_STOP	U	2
CPWT0011TM	DHS_IF	U	2
CPWT0012TM	SNAP_TIME	U	4
CPWT0013TM	TM_MODE	U	4
CPWT0014TM	TM_CODE	U	228
CPWT0015TM	SNAP_CODE	U	229
CPWTZ000TM	SET_FIRED	U	2
CPWX0001TM	PCDU EDAC SRAM ERROR	U	5
CPWX0002TM	PCDU DIFF STATUS	U	2
CRUT0009TM	OBC Interface state	U	4
CRUT1999TM	Low_High	U	2
CRUTZ000TM	RSA Alt_Off_On	U	2
CRUTZ001TM	RSA RPW ANT	U	2
CRUTZ002TM	RSA Door open closed	U	2
CRUTZ003TM	RSA Solar Array Latch	U	2
CRUTZ004TM	RSA WGS POS 1	U	2
CRUTZ005TM	RSA WGS POS 2	U	2
CRUTZ006TM	RSA EPC Status	U	2
CRUTZ007TM	RSA TWT Status	U	2
CRUTZ008TM	BLM signal on AN2 port	U	2
CRUTZ009TM	RSA Latch valve	U	2
CRUTZ010TM	Alt_Armed_Disarmed	U	2
CRUTZ011TM	STR Separation Strap status	U	2
CRUTZ012TM	iBoom deployment	U	2
CRUTZ013TM	ADC latchup test result	U	2
CRWT0101TM	Speed Direction RW	U	2
CSDT0000TM	SADE SysMode TM:SA1	U	5
CSDT0001TM	SADM StepMode TM:SA2,4	U	8
CSDT0002TM	SADM Dir TM:SA2,4	U	2
CSDT0007TM	SADE MotorMode TM:SA2,4	U	4
CSDT0008TM	SADM Endstop TM:SA6,7	U	2
CSDT0014TM	SADM Accel TM:SA9,10	U	6
CSMT0100TM	MemoryID	U	3
CSMT0101TM	Not_Cyclic_Cyclic	U	2
CSMT0102TM	Failed_Healthy	U	2
CSMT0104TM	VC Id	U	2
CSMT0108TM	Address_Space	U	4
CSMT0109TM	Slave ID	U	7
CSMT0112TM	Redundacy code	U	2
CSMT0115TM	Module Test memory ID	U	3
CSMT0116TM	Mode Test memory ID	U	3
CSMT0117TM	Redundancy Status	U	3
CSMT0120TM	Payload link status	U	4
CSMT0121TM	Spare column	U	2
CSMT0122TM	Memory mode	U	3
CSMT0123TM	Memory health status	U	2
CSMT0124TM	Memory  partition status	U	4
CSMT0125TM	Dump flag	U	2
CSMT0126TM	FTS Status	U	4
CSMT0128TM	LLFT status	U	5
CSMT0129TM	Mode service	U	1
CSMT0130TM	Failed OK	U	2
CSMT0131TM	Failure	U	4
CSMT0133TM	Good corrupted	U	2
CSMT0135TM	SSMM Mode	U	4
CSMT0136TM	MID for Dump	U	27
CSMT0137TM	Mode for Pkt Pos Rep	U	2
CSMT0150TM	PS Status S15 Unbounded	U	2
CSMT0151TM	PS Status S15 Bounded	U	2
CSMT0152TM	PS Status Created	U	2
CSMT0153TM	Abort Reason	U	3
CSMT0154TM	Couunter error pkt	U	2
CSMT0155TM	Not Sc Status	U	2
CSMT0156TM	Wrong packet	U	2
CSMT0157TM	Router id	U	10
CSMT0158TM	PS Sector	U	2
CSMT0159TM	PS Health Status	U	2
CSMT0160TM	Register LSB	U	2
CSMT0161TM	Register LSB Port 09 10	U	36
CSMT0162TM	P/L ID	U	10
CSMT0163TM	SV Status	U	2
CSMT0166TM	Link	U	3
CSMT0167TM	Even column id	U	11
CSMT0168TM	ODD column id	U	11
CSMT0169TM	Abort Internal Reason	U	5
CSMX0000TM	TXF_SSMM_A	U	10
CSMX0001TM	TXF_SSMM_B	U	10
CSMX0002TM	TXF_PORT_TYPE	U	3
CSMX0003TM	TXF_INTERFACE_TYPE	U	6
CSMX0004TM	TXF_DEVICE_TYPE	U	2
CSMX0005TM	TXF_SPW_TIMEOUT	U	8
CSMX0269TM	SSMM Memory ID	U	16
CSMX1010TM	SSMM Test Pattern	U	8
CSTT6000TM	EEPROM_FAILURE	U	1
CSTT6001TM	MEMORY_ID	U	3
CSTT6002TM	MODE PREVIOUS_MODE	U	10
CSTT6003TM	TRANSITION_CAUSE	U	3
CSTT6004TM	TABLE_ID	U	9
CSTT6005TM	WINDOW_TYPE	U	3
CSTT6006TM	ASP_STATUS	U	3
CSTT6007TM	TW_FREEZE	U	2
CSTT6008TM	TW_BANK	U	2
CSTT6009TM	TW_ID	U	15
CSTT6010TM	TW_PART	U	3
CSTT6012TM	CONFIGURATION	U	2
CSTT6013TM	RESET_TYPE	U	10
CSTT6014TM	EDAC_CHECK	U	3
CSTT6015TM	NotValid_Valid	U	2
CTC2Z006TX	TCS Thermistor ID	U	420
CTC2Z007TX	TCS Heater ID	U	203
CTCXZ000TM	TCS Heater IDs	U	209
CTCXZ001TM	TCS Thermistor IDs	U	421
CTTSX001TM	DST_RX in use	U	3
CTTSX002TM	DST_RX Rate Sts	U	3
CTTT0001TM	Synthetic WGS POS calibration	U	3
CYGT0659TM	VC ID	U	2
CYGT0661TM	No RF available	U	2
CYGT0662TM	No Bit Lock	U	2
CYGT0663TM	Lockout	U	2
CYGT0664TM	Wait	U	2
CYGT0665TM	Wait	U	2
CYGT2202TM	GS Packet Type	U	14
CYGT2207TM	GS Acknowledgment	U	5
CYPP9103TM	TMTC Bit Rate PSS	U	56
CYPP9105TM	TC Bit Rate PSS	U	6
CYPT0001TM	Failure ID	U	7
CYPT9104TM	TM Encoding Register	U	2
PARAMIDTM	Parameter ID	U	19658
