PIA60501	VAL_122	3	4	R	H		N				R			
PIA60502	VAL_123	3	4	R	H		N				R			
PIA60503	VAL_124	3	4	R	H		N				R			
PIA60504	VAL_125	3	4	R	H		N				R			
PIA60505	VAL_126	3	4	R	H		N				R			
PIA60506	VAL_127	3	4	R	H		N				R			
PIA60507	VAL_128	3	4	R	H		N				R			
PIA60508	VAL_129	3	4	R	H		N				R			
PIA60509	VAL_13	3	4	R	H		N				R			
PIA60510	VAL_130	3	4	R	H		N				R			
PIA60511	VAL_131	3	4	R	H		N				R			
PIA60512	VAL_132	3	4	R	H		N				R			
PIA60513	VAL_133	3	4	R	H		N				R			
PIA60514	VAL_134	3	4	R	H		N				R			
PIA60515	VAL_135	3	4	R	H		N				R			
PIA60516	VAL_136	3	4	R	H		N				R			
PIA60517	VAL_137	3	4	R	H		N				R			
PIA60518	VAL_138	3	4	R	H		N				R			
PIA60519	VAL_139	3	4	R	H		N				R			
PIA60520	VAL_14	3	4	R	H		N				R			
PIA60521	VAL_140	3	4	R	H		N				R			
PIA60522	VAL_141	3	4	R	H		N				R			
PIA60523	VAL_142	3	4	R	H		N				R			
PIA60524	VAL_143	3	4	R	H		N				R			
PIA60525	VAL_144	3	4	R	H		N				R			
PIA60526	VAL_145	3	4	R	H		N				R			
PIA60527	VAL_146	3	4	R	H		N				R			
PIA60528	VAL_147	3	4	R	H		N				R			
PIA60529	VAL_148	3	4	R	H		N				R			
PIA60530	VAL_149	3	4	R	H		N				R			
PIA60531	VAL_15	3	4	R	H		N				R			
PIA60532	VAL_150	3	4	R	H		N				R			
PIA60533	VAL_151	3	4	R	H		N				R			
PIA60534	VAL_152	3	4	R	H		N				R			
PIA60535	VAL_153	3	4	R	H		N				R			
PIA60536	VAL_154	3	4	R	H		N				R			
PIA60537	VAL_155	3	4	R	H		N				R			
PIA60538	VAL_156	3	4	R	H		N				R			
PIA60539	VAL_157	3	4	R	H		N				R			
PIA60540	VAL_158	3	4	R	H		N				R			
PIA60541	VAL_159	3	4	R	H		N				R			
PIA60542	VAL_16	3	4	R	H		N				R			
PIA60543	VAL_160	3	4	R	H		N				R			
PIA60544	VAL_161	3	4	R	H		N				R			
PIA60545	VAL_162	3	4	R	H		N				R			
PIA60546	VAL_163	3	4	R	H		N				R			
PIA60547	VAL_164	3	4	R	H		N				R			
PIA60548	VAL_165	3	4	R	H		N				R			
PIA60549	VAL_166	3	4	R	H		N				R			
PIA60550	VAL_167	3	4	R	H		N				R			
PIA60551	VAL_168	3	4	R	H		N				R			
PIA60552	VAL_169	3	4	R	H		N				R			
PIA60553	VAL_17	3	4	R	H		N				R			
PIA60554	VAL_170	3	4	R	H		N				R			
PIA60555	VAL_171	3	4	R	H		N				R			
PIA60556	VAL_172	3	4	R	H		N				R			
PIA60557	VAL_173	3	4	R	H		N				R			
PIA60558	VAL_174	3	4	R	H		N				R			
PIA60559	VAL_175	3	4	R	H		N				R			
PIA60560	VAL_176	3	4	R	H		N				R			
PIA60561	VAL_177	3	4	R	H		N				R			
PIA60562	VAL_178	3	4	R	H		N				R			
PIA60563	VAL_179	3	4	R	H		N				R			
PIA60564	VAL_18	3	4	R	H		N				R			
PIA60565	VAL_180	3	4	R	H		N				R			
PIA60566	VAL_181	3	4	R	H		N				R			
PIA60567	VAL_182	3	4	R	H		N				R			
PIA60568	VAL_183	3	4	R	H		N				R			
PIA60569	VAL_184	3	4	R	H		N				R			
PIA60570	VAL_185	3	4	R	H		N				R			
PIA60571	VAL_186	3	4	R	H		N				R			
PIA60572	VAL_187	3	4	R	H		N				R			
PIA60573	VAL_188	3	4	R	H		N				R			
PIA60574	VAL_189	3	4	R	H		N				R			
PIA60575	VAL_19	3	4	R	H		N				R			
PIA60576	VAL_190	3	4	R	H		N				R			
PIA60577	VAL_191	3	4	R	H		N				R			
PIA60578	VAL_2	3	4	R	H		N				R			
PIA60579	VAL_20	3	4	R	H		N				R			
PIA60580	VAL_21	3	4	R	H		N				R			
PIA60581	VAL_22	3	4	R	H		N				R			
PIA60582	VAL_23	3	4	R	H		N				R			
PIA60583	VAL_24	3	4	R	H		N				R			
PIA60584	VAL_25	3	4	R	H		N				R			
PIA60585	VAL_26	3	4	R	H		N				R			
PIA60586	VAL_27	3	4	R	H		N				R			
PIA60587	VAL_28	3	4	R	H		N				R			
PIA60588	VAL_29	3	4	R	H		N				R			
PIA60589	VAL_3	3	4	R	H		N				R			
PIA60590	VAL_30	3	4	R	H		N				R			
PIA60591	VAL_31	3	4	R	H		N				R			
PIA60592	VAL_32	3	4	R	H		N				R			
PIA60593	VAL_33	3	4	R	H		N				R			
PIA60594	VAL_34	3	4	R	H		N				R			
PIA60595	VAL_35	3	4	R	H		N				R			
PIA60596	VAL_36	3	4	R	H		N				R			
PIA60597	VAL_37	3	4	R	H		N				R			
PIA60598	VAL_38	3	4	R	H		N				R			
PIA60599	VAL_39	3	4	R	H		N				R			
PIA60600	VAL_4	3	4	R	H		N				R			
PIA60601	VAL_40	3	4	R	H		N				R			
PIA60602	VAL_41	3	4	R	H		N				R			
PIA60603	VAL_42	3	4	R	H		N				R			
PIA60604	VAL_43	3	4	R	H		N				R			
PIA60605	VAL_44	3	4	R	H		N				R			
PIA60606	VAL_45	3	4	R	H		N				R			
PIA60607	VAL_46	3	4	R	H		N				R			
PIA60608	VAL_47	3	4	R	H		N				R			
PIA60609	VAL_48	3	4	R	H		N				R			
PIA60610	VAL_49	3	4	R	H		N				R			
PIA60611	VAL_5	3	4	R	H		N				R			
PIA60612	VAL_50	3	4	R	H		N				R			
PIA60613	VAL_51	3	4	R	H		N				R			
PIA60614	VAL_52	3	4	R	H		N				R			
PIA60615	VAL_53	3	4	R	H		N				R			
PIA60616	VAL_54	3	4	R	H		N				R			
PIA60617	VAL_55	3	4	R	H		N				R			
PIA60618	VAL_56	3	4	R	H		N				R			
PIA60619	VAL_57	3	4	R	H		N				R			
PIA60620	VAL_58	3	4	R	H		N				R			
PIA60621	VAL_59	3	4	R	H		N				R			
PIA60622	VAL_6	3	4	R	H		N				R			
PIA60623	VAL_60	3	4	R	H		N				R			
PIA60624	VAL_61	3	4	R	H		N				R			
PIA60625	VAL_62	3	4	R	H		N				R			
PIA60626	VAL_63	3	4	R	H		N				R			
PIA60627	VAL_64	3	4	R	H		N				R			
PIA60628	VAL_65	3	4	R	H		N				R			
PIA60629	VAL_66	3	4	R	H		N				R			
PIA60630	VAL_67	3	4	R	H		N				R			
PIA60631	VAL_68	3	4	R	H		N				R			
PIA60632	VAL_69	3	4	R	H		N				R			
PIA60633	VAL_7	3	4	R	H		N				R			
PIA60634	VAL_70	3	4	R	H		N				R			
PIA60635	VAL_71	3	4	R	H		N				R			
PIA60636	VAL_72	3	4	R	H		N				R			
PIA60637	VAL_73	3	4	R	H		N				R			
PIA60638	VAL_74	3	4	R	H		N				R			
PIA60639	VAL_75	3	4	R	H		N				R			
PIA60640	VAL_76	3	4	R	H		N				R			
PIA60641	VAL_77	3	4	R	H		N				R			
PIA60642	VAL_78	3	4	R	H		N				R			
PIA60643	VAL_79	3	4	R	H		N				R			
PIA60644	VAL_8	3	4	R	H		N				R			
PIA60645	VAL_80	3	4	R	H		N				R			
PIA60646	VAL_81	3	4	R	H		N				R			
PIA60647	VAL_82	3	4	R	H		N				R			
PIA60648	VAL_83	3	4	R	H		N				R			
PIA60649	VAL_84	3	4	R	H		N				R			
PIA60650	VAL_85	3	4	R	H		N				R			
PIA60651	VAL_86	3	4	R	H		N				R			
PIA60652	VAL_87	3	4	R	H		N				R			
PIA60653	VAL_88	3	4	R	H		N				R			
PIA60654	VAL_89	3	4	R	H		N				R			
PIA60655	VAL_9	3	4	R	H		N				R			
PIA60656	VAL_90	3	4	R	H		N				R			
PIA60657	VAL_91	3	4	R	H		N				R			
PIA60658	VAL_92	3	4	R	H		N				R			
PIA60659	VAL_93	3	4	R	H		N				R			
PIA60660	VAL_94	3	4	R	H		N				R			
PIA60661	VAL_95	3	4	R	H		N				R			
PIA60662	VAL_96	3	4	R	H		N				R			
PIA60663	VAL_97	3	4	R	H		N				R			
PIA60664	VAL_98	3	4	R	H		N				R			
PIA60665	VAL_99	3	4	R	H		N				R			
PIA60672	ELEV_BIN	3	0	R	H		N				R			
PIA60700	CHANNELTRON_CONF	3	13	R	H		N				R			
PIA60704	ELEV_NUMB	3	13	R	H		N				R			
PIA60705	ENERGY_NUMBER	3	13	R	H		N				R			
PIA60706	ENG_ANL_BD_RATIO	3	13	R	H		N				R			
PIA60707	ENG_ANL_TC_RATIO	3	13	R	H		N				R			
PIA60708	ENG_ANL_TD_RATIO	3	13	R	H		N				R			
PIA60709	ENG_HT_ANL_MAX	3	13	R	H		N				R			
PIA60710	ENG_HT_STEP_D	3	13	R	H		N				R			
PIA60711	ENK_K	3	13	R	H		N				R			
PIA60712	FIRST_ELEV	3	13	R	H		N				R			
PIA60713	FIRST_ENERGY	3	13	R	H		N				R			
PIA60716	HV	3	13	R	H		N				R			
PIA60717	INJECT_PULSE_CH_NUM	3	13	R	H		N				R			
PIA60718	INJECT_PULSE_CNT	3	13	R	H		N				R			
PIA60719	INJECT_PULSE_ENABLED	3	13	R	H		N				R			
PIA60720	K_VALUE	3	13	R	H		N				R			
PIA60721	N_VALUE	3	13	R	H		N				R			
PIA60725	PKTR_CHANN_CONF	3	13	R	H		N				R			
PIA60726	PKTR_EL_W_SIZE	3	13	R	H		N				R			
PIA60727	PKTR_ELEV_NUMB	3	13	R	H		N				R			
PIA60728	PKTR_EN_W_SIZE	3	13	R	H		N				R			
PIA60729	PKTR_ENERGY_NUMBER	3	13	R	H		N				R			
PIA60730	PKTR_FIRST_ELEV	3	13	R	H		N				R			
PIA60731	PKTR_FIRST_ENERGY	3	13	R	H		N				R			
PIA60732	PKTR_K_VALUE	3	13	R	H		N				R			
PIA60733	PKTR_L_VALUE	3	13	R	H		N				R			
PIA60734	PKTR_N_VALUE	3	13	R	H		N				R			
PIA60735	VR	3	13	R	H		N				R			
PIA60736	DR_0	3	4	R	H		N				R			
PIA60737	DR_1	3	4	R	H		N				R			
PIA60738	DR_2	3	4	R	H		N				R			
PIA60739	EAS1_MACRO_ID	3	12	A	H		T			CIAT0047TC	R			
PIA60740	EAS2_MACRO_ID	3	12	A	H		T			CIAT0048TC	R			
PIA60741	OFFSET	3	12	R	H		N				R			
PIA60742	NUMBER_OF_ERR_EVENTS	3	4	R	H		N				R			
PIA60743	ERR_EVENT_ID	3	4	A	H		T			CIAT0063TC	R			
PIA60744	ENABLE_FLAG	3	12	A	H		T			CIAT0024TC	R			
PIA60745	SD	2	1	A	H		T			CIAT0049TC	R			
PIA60746	SE2	2	1	A	H		T			CIAT0049TC	R			
PIA60747	SE1	2	1	A	H		T			CIAT0049TC	R			
PIA60748	SP	2	1	A	H		T			CIAT0049TC	R			
PIA60749	SH	2	1	A	H		T			CIAT0049TC	R			
PIA60750	CE	2	1	A	H		T			CIAT0050TC	R			
PIA60751	CP	2	1	A	H		T			CIAT0050TC	R			
PIA60752	FSW2L	2	2	A	H		T			CIAT0051TC	R			
PIA60760	HEMBIN	3	3	R	H		N				R			
PIA60761	DEFNUM	3	0	R	H		N				R			
PIA60762	CTRL	2	1	A	H		T			CIAT0052TC	R			
PIA60763	MONITOR	3	12	A	H		T			CIAT0053TC	R			
PIA60764	YELLOW_MIN	3	12	R	H		N				R			
PIA60765	YELLOW_MAX	3	12	R	H		N				R			
PIA60766	YELLOW_PERSISTENCE	3	12	R	H		N				R			
PIA60767	YELLOW_MACRO	3	12	R	H		N				R			
PIA60768	RED_MIN	3	12	R	H		N				R			
PIA60769	RED_MAX	3	12	R	H		N				R			
PIA60770	RED_PERSISTENCE	3	12	R	H		N				R			
PIA60771	RED_MACRO	3	12	R	H		N				R			
PIA60773	HT_0	3	4	R	H		N				R			
PIA60774	HT_1	3	4	R	H		N				R			
PIA60775	HT_2	3	4	R	H		N				R			
PIA60776	PAS_PARAM_ID	3	12	A	H		T			CIAT0038TC	R			
PIA60777	CYC_ID	3	12	A	H		T			CIAT0059TC	R			
PIA60780	START_CEM	3	12	R	H		N				R			
PIA60781	STEP_CEM	3	12	R	H		N				R			
PIA60782	FINAL_CEM	3	12	R	H		N				R			
PIA60783	MASK_0	3	12	R	H		N				R			
PIA60784	MASK_1	3	12	R	H		N				R			
PIA60785	MASK_2	3	12	R	H		N				R			
PIA60786	MASK_3	3	12	R	H		N				R			
PIA60787	MASK_4	3	12	R	H		N				R			
PIA60788	POST_CEM	3	12	R	H		N				R			
PIA60789	POST_MASK	3	12	R	H		N				R			
PIA60790	NOMINAL_VAL	3	12	R	H		N				R			
PIA60791	INIT_VALUE	3	12	R	H		N				R			
PIA60792	STEP_VALUE	3	12	R	H		N				R			
PIA60793	HV_WAIT	3	12	R	H		N				R			
PIA60800	DF_0	3	14	R	H		N				R			
PIA60801	DF_1	3	14	R	H		N				R			
PIA60802	DF_2	3	14	R	H		N				R			
PIA60803	DF_3	3	14	R	H		N				R			
PIA60804	DF_4	3	14	R	H		N				R			
PIA60805	DF_5	3	14	R	H		N				R			
PIA60806	DF_6	3	14	R	H		N				R			
PIA60807	DF_7	3	14	R	H		N				R			
PIA60808	DF_8	3	14	R	H		N				R			
PIA60809	DF_9	3	14	R	H		N				R			
PIA60810	DF_10	3	14	R	H		N				R			
PIA60811	DF_11	3	14	R	H		N				R			
PIA60812	DF_12	3	14	R	H		N				R			
PIA60813	DF_13	3	14	R	H		N				R			
PIA60814	DF_14	3	14	R	H		N				R			
PIA60815	DF_15	3	14	R	H		N				R			
PIA60816	DF_16	3	14	R	H		N				R			
PIA60817	DF_17	3	14	R	H		N				R			
PIA60818	DF_18	3	14	R	H		N				R			
PIA60819	DF_19	3	14	R	H		N				R			
PIA60820	DF_20	3	14	R	H		N				R			
PIA60821	DF_21	3	14	R	H		N				R			
PIA60822	DF_22	3	14	R	H		N				R			
PIA60823	DF_23	3	14	R	H		N				R			
PIA60824	DF_24	3	14	R	H		N				R			
PIA60825	DF_25	3	14	R	H		N				R			
PIA60826	DF_26	3	14	R	H		N				R			
PIA60827	DF_27	3	14	R	H		N				R			
PIA60828	DF_28	3	14	R	H		N				R			
PIA60829	DF_29	3	14	R	H		N				R			
PIA60830	DF_30	3	14	R	H		N				R			
PIA60831	DF_31	3	14	R	H		N				R			
PIA60832	DF_32	3	14	R	H		N				R			
PIA60833	DF_33	3	14	R	H		N				R			
PIA60834	DF_34	3	14	R	H		N				R			
PIA60835	DF_35	3	14	R	H		N				R			
PIA60836	DF_36	3	14	R	H		N				R			
PIA60837	DF_37	3	14	R	H		N				R			
PIA60838	DF_38	3	14	R	H		N				R			
PIA60839	DF_39	3	14	R	H		N				R			
PIA60840	DF_40	3	14	R	H		N				R			
PIA60841	DF_41	3	14	R	H		N				R			
PIA60842	DF_42	3	14	R	H		N				R			
PIA60843	DF_43	3	14	R	H		N				R			
PIA60844	DF_44	3	14	R	H		N				R			
PIA60845	R_W	3	12	R	H		N				R			
PIA60846	ADDRESS	3	14	R	H		N				R			
PIA60847	RPW_QAULITY_TH	3	12	R	H		N				R			
PIA60848	HEATHER_STATUS	2	1	A	H		T			CIAT0060TC	R			
PIA60849	DUTY_CYCLE	3	8	R	H		N				R			
PIA60850	CMD	3	14	R	H		N				R			
PIA60851	ACQ_TIME	3	12	R	H		N				R			
PIA60852	SPARE	3	9	R	H		N				R			
PIA60853	EN_EAS2	1	0	R	H		N				R			
PIA60854	EN_EAS1	1	0	R	H		N				R			
PIA60855	EN_PAS	1	0	R	H		N				R			
PIA60856	S	1	0	R	H		N				R			
PIA60857	TIME	3	11	R	H		N				R			
PIA60858	PasEnDis_RPW	3	12	A	H		T			CIAT0057TC	R			
PIA60859	ResetData	3	12	A	H		T			CIAT0062TC	R			
PIC00000	SID	2	8	A	H		T			CICT0040TC	E	Nominal HK		
PIC00005	Period	3	12	R	D	s	N				R	1		
PIC00010	Page	3	12	R	H		N				R			
PIC00015	Address	3	12	R	H		N				R			
PIC00020	Mode	3	12	A	H		T			CICT0005TC	E	Standby		
PIC00025	Table Type	3	12	A	H		T			CICT0060TC	E	STUDY		
PIC00026	WGS Table Type	3	12	A	H		T			CICT0125TC	E	Pointers		
PIC00027	ADC Table Type	3	12	R	H		N				R	0000		
PIC00028	APS Table Type	3	12	R	H		N				R	0000		
PIC00035	Table Index	3	12	R	H		N				R			
PIC00036	LUT Configuration	3	12	A	H		T			CICT0130TC	E	Destructive		
PIC00037	ADC Configuration	3	12	A	H		T			CICT0135TC	E	Destructive		
PIC00038	APS Configuration	3	12	A	H		T			CICT0140TC	E	Destructive		
PIC00040	Number of 8-bit Words	3	12	R	D		N				R			
PIC00045	Table8 Data	7	32	R	H		N				R			
PIC00060	Number of Words	3	12	R	H		N				R			
PIC00065	Source Start Addr RAM	3	14	R	H		N				R			
PIC00070	Dest Start Addr EEPROM	3	14	R	H		N				R			
PIC00085	Macro ID	3	4	R	H		N	VIC00000			R			
PIC00110	Study ID	3	4	R	H		N	VIC00005			R			
PIC00115	Number of Iterations	3	12	R	H		N				R			
PIC00120	Observation Identifier	3	14	R	H		N				R			
PIC00125	Number of SDM Steps	3	12	R	D		N				R	2320		
PIC00130	SDM Step	2	1	A	H		T			CICT0001TC	E	Whole		
PIC00131	SDM Switches	2	1	A	H		T			CICT0002TC	E	Observe		
PIC00132	Temperature_Safety	2	1	A	H		T			CICT0002TC	E	Ignore		
PIC00133	PDS Voltage_Stability	2	1	A	H		T			CICT0002TC	E	Ignore		
PIC00134	SDM Drive Current Lim	3	4	R	D		N				R	40		
PIC00135	SDM Step Rate	3	4	A	H		T			CICT0010TC	E	50 Hz		
PIC00140	Enable Detector Key	3	12	R	H		N				R			
PIC00141	Number of DA Steps	3	12	R	D		N				R	23450		
PIC00142	DA Step	2	1	A	H		T			CICT0001TC	E	Whole		
PIC00143	DA Switches	2	1	A	H		T			CICT0002TC	E	Observe		
PIC00144	DA Drive Current Lim	3	4	R	D		N				R	25		
PIC00145	DA Step Rate	3	4	A	H		T			CICT0010TC	E	50 Hz		
PIC00150	Slit Number	3	12	A	H		T			CICT0015TC	E	2 arcsec		
PIC00155	SCM Direction	3	4	A	H		T			CICT0025TC	E	Increment		
PIC00156	Number of SCM Steps	3	12	R	D		N				R			
PIC00157	SCM Step	2	1	A	H		T			CICT0001TC	E	Whole		
PIC00158	SCM Drive Current Lim	3	4	R	D		N				R	60		
PIC00159	SCM Step Rate	3	4	A	H		T			CICT0010TC	E	25 Hz		
PIC00160	Scan LVDT Position	3	12	R	H		N	VIC00035			R			
PIC00170	Scan Voltage	3	12	R	H		N	VIC00030			R			
PIC00171	Focus Direction	3	4	A	H		T			CICT0025TC	E	Increment		
PIC00172	Number of Focus Steps	3	12	R	H		N				R			
PIC00175	Focus LVDT Position	3	12	R	H		N				R			
PIC00176	Focus Step	2	1	A	H		T			CICT0001TC	E	Whole		
PIC00177	Focus Drive Current Lim	3	4	R	D		N				R	40		
PIC00178	Focus Step Rate	3	4	A	H		T			CICT0010TC	E	25 Hz		
PIC00179	Max Steps	3	12	R	H		N				R			
PIC00180	I2C Command	3	12	R	H		N				R			
PIC00185	SPICE Detector	3	4	A	H		T			CICT0020TC	E	SWC		
PIC00200	Enable MCP HV Key	3	12	R	H		N				R			
PIC00205	MCP High Voltage	3	12	R	H		N	VIC00010			R			
PIC00210	Enable Gap HV Key	3	12	R	H		N				R			
PIC00215	Gap High Voltage	3	12	R	H		N	VIC00015			R			
PIC00220	Enable PDS HV Key	3	12	R	H		N				R			
PIC00225	SPICE Heater Number	3	12	A	H		T			CICT0045TC	E	Heater_1		
PIC00230	Low or Target Set Point	3	12	R	H		N				R			
PIC00235	High Set Point	3	12	R	H		N				R			
PIC00245	Dwell Time	3	12	R	D	s	N				R			
PIC00250	MCP High Voltage Step	3	12	R	H		N	VIC00020			R			
PIC00255	Gap High Voltage Step	3	12	R	H		N	VIC00025			R			
PIC00260	LVDT Disable_Enable Flag	3	4	A	H		T			CAAT0031TC	E	Disabled		
PIC00265	Source Start Address	3	14	R	H		N				R			
PIC00270	Dest Start Address	3	14	R	H		N				R			
PIC00275	On Board Time	9	17	T	H						R			
PIC00280	Science Type	3	12	A	H		T			CICT0050TC	E	Normal		
PIC00285	Marker Step	3	12	R	H		N				R	0000		
PIC00295	Parameter Name	3	12	A	D		T			CICT0055TC	E	CMS_Buf_Thresh		
PIC00300	Parameter Value	3	12	R	H		N				R			
PIC00305	FEE Table Select	3	12	R	H		N				R			
PIC00310	Num_Data_bytes	3	4	R	H		N				R			
PIC00315	FEE_Data_1	3	4	R	H		N				R	00		
PIC00320	FEE_Data_2	3	4	R	H		N				R	00		
PIC00325	FEE_Data_3	3	4	R	H		N				R	00		
PIC00330	FEE_Data_4	3	4	R	H		N				R	00		
PIC00335	FEE_Data_5	3	4	R	H		N				R	00		
PIC00340	Channel - Safety Number	3	4	R	H		N				R	00		
PIC00345	Persistence Value	3	4	R	H		N				R	00		
PIC00350	Action Argument	3	2	A	H		T			CICT0100TC	E	Swap_Spacewire		
PIC00355	Min-Max Limit Selection	2	1	A	H		T			CICT0095TC	E	Minimum_Limit		
PIC00356	Global Safety Triggers	2	1	A	H		T			CAAT0031TC	E	Disabled		
PIC00360	Limit Value	3	12	R	H		N				R	0000		
PIC00380	Starting Flash Block	3	12	A	H		T			CICT0110TC	E	Block 0		
PIC00385	Select LVDT	3	4	A	H		T			CICT0065TC	E	Scan		
PIC00390	Latch_Flags	3	14	A	H		T			CICT0070TC	E	SAFETY		
PIC00395	Diagnostic ID	3	4	A	H		T			CICT0075TC	E	SDRAM_Test		
PIC00400	Diagnostic Parameter	3	14	R	H		N				R			
PIC00405	EDAC Error Type	3	4	A	H		T			CICT0080TC	E	INJECT_ONEBIT		
PIC00410	EDAC Address	3	14	R	H		N				R			
PIC00415	EDAC Lock1	3	4	A	H		T			CICT0085TC	E	EEPROM Locked		
PIC00420	EDAC Lock2	3	4	A	H		T			CICT0090TC	E	EEPROM Locked		
PIC0M000	Memory ID	2	16	A	H		T			CICT0000TC	E	SRAM CPU		
PIC0M005	Start Address	3	14	R	H		N				R			
PIC0M010	NSAUs	3	14	R	D		N				R			
PIC0M015	Memory Data	7	0	R			N				R			
PIC0M020	Source RAM ID	2	16	A	H		T			CICT0000TC	E	SRAM CPU		
PIC0M025	Dest RAM ID	2	16	A	H		T			CICT0035TC	E	SRAM CPU		
PIC0M030	Source Checksum	3	12	R	H		N				R			
PIC0M035	EEPROM Lock1	3	4	R	H		N				R	00		
PIC0M040	EEPROM Lock2	3	4	R	H		N				R	00		
PICCMS00	CMS Reset Parameter	3	8	A	H		T			CICT0115TC	E	ResetFrameCntr		
PICCMS05	CMS Test Parameter	3	8	A	H		T			CICT0120TC	E	Enter Test Mode		
PICCMS10	Peltier Power to CMS1	2	1	A	H		T			CICT0145TC	E	Disable		
PICCMS15	Heater Power to CMS2	2	1	A	H		T			CICT0145TC	E	Disable		
PICCMS20	CMS1 Oscillator Power	2	1	A	H		T			CICT0150TC	E	Enable		
PICCMS25	CMS2 Oscillator Power	2	1	A	H		T			CICT0150TC	E	Enable		
PICCMS30	CMS Sample Period	3	8	R	D	ms	C		CICPCMS0TC		E	1E3		
PICCMS35	CMS Sample Window Size	3	8	R	D		N	VICCMS05			R	5		
PICCMS40	CMS1 Target Temperature	3	8	R	D		N				R	2450		
PICCMS45	CMS1 Time Increment	3	0	R	D		N				R	1		
PICCMS50	CMS1 Temperature Step	3	4	R	D		N				R	1		
PICCMS55	CMS1 Stop Temperature	3	8	R	D		N				R	2500		
PICCMS60	CMS2 Target Temperature	3	8	R	D		N				R	2450		
PICCMS65	CMS2 Time Increment	3	0	R	D		N				R	1		
PICCMS70	CMS2 Temperature Step	3	4	R	D		N				R	1		
PICCMS75	CMS2 Stop Temperature	3	8	R	D		N				R	2500		
PICCMS80	CMS Data Parameter	3	8	R	D		N				R	5		
PID00001	Mem ID	2	16	A	D		T			CIDT0001TC	R			
PID00002	Start address	3	14	R	H		N				R			
PID00003	Number of bytes	3	14	R	D		N				R			
PID00004	Data	3	4	R	D		N				R			
PID00005	Time Synch	9	17	T	D						R			
PID00006	Subsystem ID	3	12	R	D		N				R			
PID00007	SID	2	8	A	D		T			CIDT0003TC	R			
PID00008	N	3	12	R	D		N				R			
PID00009	Param ID	3	12	R	H		N				R			
PID00010	RID	2	16	A	D		T			CIDT0012TC	R			
PID00011	Action SensorID	2	2	A	D		T			CIDT0002TC	R			
PID00012	ParameterID	3	12	R	H		N				R			
PID00013	Monitoring interval	3	12	R	D		N				R			
PID00014	NOL	3	4	R	D		N				R			
PID00015	NOD	3	4	R	D		N				R			
PID00016	NOE	3	12	R	D		N				R			
PID00017	Low Limit	7	8	R	H		N				R			
PID00018	Mode ID	2	16	A	D		T			CIDT0007TC	R			
PID00019	Transition ID	2	8	A	D		T			CIDT0008TC	R			
PID00020	N	3	12	R	D		N				R			
PID00021	Parameter ID	3	12	R	H		N				R			
PID00022	Parameter identifiers	3	12	R	H		N				R			
PID00023	ASW ID	2	16	A	D		T			CIDT0009TC	R			
PID00024	N x Descriptor ID	3	12	R	D		N				R			
PID00025	RID_NOL_LOW	2	16	A	H		T			CIDT0012TC	R			
PID00026	High limit	7	8	R	H		N				R			
PID00027	Low Delta Threshold	7	8	R	H		N				R			
PID00028	High Delta Threshold	7	8	R	H		N				R			
PID00029	NOE Expected Value	7	8	R	H		N				R			
PID00030	Source ID	2	8	A	D		T			CIDT0010TC	R			
PID00031	Activation	3	4	R	D		N				R			
PID00032	Platform Data	7	36	R	H		N				R			
PID00033	EPD Data	7	30	R	H		N				R			
PID00034	Expected Value	7	8	R	H		N				R			
PID00035	NOB	3	4	R	D		N				R			
PID00036	Bit Mask NOB	3	4	R	H		N				R			
PID00037	NOB Expected Value	3	4	R	D		N				R			
PID00038	NOF	3	12	R	D		N				R			
PID00039	NxSegmentID	3	12	R	D		N				R			
PID00040	ReportID	2	16	A	D		T			CIDT0012TC	R			
PID00041	RID_NOL_HIGH	2	16	A	H		T			CIDT0012TC	R			
PID00042	RID_NOD_LOW	2	16	A	H		T			CIDT0012TC	R			
PID00043	RID_NOD_HIGH	2	16	A	H		T			CIDT0012TC	R			
PID00044	RID_NOE	2	16	A	H		T			CIDT0012TC	R			
PID00045	RID_NOB	2	16	A	H		T			CIDT0012TC	R			
PID00046	RID_NOF	2	16	A	H		T			CIDT0012TC	R			
PID00047	Enable	2	8	A	D		T			CIDT0014TC	R			
PID00048	Unit ID	2	8	A	D		T			CIDT0002TC	R			
PID00049	Bit Mask NOF	3	4	R	D		N				R			
PID00050	Descriptors Area Index	3	4	R	D		N				R			
PID00051	N_Desc	3	4	R	D		N				R			
PID00052	Address_func	3	14	R	H		N				R			
PID00053	Parameter_func	3	14	R	D		N				R			
PID00054	EUI Data	7	23	R	H		N				R			
PID00055	Number of ReportID	3	4	R	D		N				R			
PID00056	MAG Data	7	20	R	H		N				R			
PID00057	METIS Data	7	20	R	H		N				R			
PID00058	PHI Data	7	14	R	H		N				R			
PID00059	RPW Data	7	33	R	H		N				R			
PID00060	SoloHI Data	7	14	R	H		N				R			
PID00061	SPICE Data	7	14	R	H		N				R			
PID00062	STIX Data	7	16	R	H		N				R			
PID00063	SWA Data	7	16	R	H		N				R			
PID00065	DescIndex	3	4	R	D		N				R			
PID00066	Descriptor	7	16	R	H		N				R			
PID00067	Size_func	3	12	R	D		N				R			
PID00068	CRC_func	3	12	R	H		N				R			
PID00069	SensorID	3	4	A	D		T			CIDT0021TC	R			
PID00070	AddressOffset24	3	13	R	H		N				R			
PID00071	Flags_101	3	0	A	D		T			CIDT0006TC	R			
PID00072	Nmessages	3	8	R	D		N				R			
PID00073	CRC	3	12	R	H		N				R			
