ADMF709A,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709A,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709A,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709A,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF709B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF709B,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF710A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710A,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF710B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF710B,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF711A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711A,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF711B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF711B,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF712A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712A,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF712B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF712B,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF713A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713A,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF713B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Set value of (4-byte integer) pa,4,C,ZCF2Z006,3,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Enable Monitoring of Parameters,5,C,ZCL00C01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Enable Functional Monitoring,6,C,ZCL08E01,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Protect Func Mon Parameters,7,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Report Current Monitoring List,8,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF713B,Report Current FMON Status List,9,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF714A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF714B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF714B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF715A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF715B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF715B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF716A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF716B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF716B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF717A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Disable Functional Monitoring,4,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF717B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Disable Functional Monitoring,4,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF717B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF718A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Disable Functional Monitoring,4,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF718B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Unprotect Func Mon Parameters,3,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Disable Functional Monitoring,4,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF718B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF719A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF719B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF719B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF720A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF720B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF720B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF721A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721A,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF721B,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Disable Functional Monitoring,3,C,ZCL08E02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Unprotect Func Mon Parameters,4,C,ZCL08E0D,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Disable Monitoring of Parameters,5,C,ZCL00C02,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Protect Func Mon Parameters,6,C,ZCL08E0C,2,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Report Current Monitoring List,7,C,ZCL00C08,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF721B,Report Current FMON Status List,8,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
ADMF722A,Report Current Monitoring List,1,C,ZCL00C08,0,Y,A,00.00.00,00.00.00,A,,,N,C,N,N,N
ADMF722A,Report Current FMON Status List,2,C,ZCL08E0A,0,Y,R,00.00.01,00.00.01,R,,,N,C,N,N,N
