ADMC566A	XC566A01	1	Memory ID	2	16	A	D	P	E		T			CSMT0100TC	
ADMC566A	XC566A02	2	Start Address	3	14	R	H	P	R		N				
ADMC566A	XC566A03	3	Lenght data	3	14	R	D	P	R		N				
ADMC566B	XC566B01	1	Memory ID	2	16	A	D	P	E		T			CSMT0100TC	
ADMC566B	XC566B02	2	Start Address	3	14	R	H	P	R		N				
ADMC566B	XC566B03	3	Lenght data	3	14	R	D	P	R		N				
ADMC566C	XC566C01	1	Memory ID	2	16	A	D	P	E		T			CSMT0100TC	
ADMC566C	XC566C02	2	Start Address	3	14	R	H	P	R		N				
ADMC566C	XC566C03	3	Lenght data	3	14	R	D	P	R		N				
ADMC568A	XC568A01	1	Memory ID dump MID	2	16	A	D	P	E		T			CSMT0136TC	
ADMC568A	XC568A02	2	Start Address	3	14	R	H	P	R		N				
ADMC568A	XC568A03	3	Lenght data	3	14	R	D	P	R		N				
ADMC603A	XC603A01	1	RIU Controller ID	2	8	A	D	P	E		T			CCDT0276TC	
ADMC604A	XC604A01	1	RIU Controller ID	2	8	A	D	P	E		T			CCDT0113TC	
ADMC604A	XC604A02	2	RIU Acquisition Type	2	8	A	D	P	E		T			CCDT0108TC	
ADMC604A	XC604A03	3	Descriptor of the RIU Ta	3	12	R	D	P	R		N				
ADMC604B	XC604B01	1	RIU Controller ID	2	8	A	D	P	E		T			CCDT0113TC	
ADMC605A	XC605A01	1	Debug Mode ADC Delay Tim	3	0	R	D	P	R		N	VCD00160			
ADMC605A	XC605A02	2	RIU Acquisition Type	2	8	A	D	P	E		T			CCDT0108TC	
ADMC605A	XC605A03	3	Descriptor of the RIU Ta	3	12	R	D	P	R		N				
ADMC605B	XC605B01	1	Debug Mode ADC Delay Tim	3	0	R	D	P	R		N	VCD00160			
ADMC605B	XC605B02	2	RIU Acquisition Type	2	8	A	D	P	E		T			CCDT0108TC	
ADMC605B	XC605B03	3	Descriptor of the RIU Ta	3	12	R	D	P	R		N				
ADMC608A	XC608A01	1	Parameter enables/disabl	3	4	R	D	P	R		N				
ADMC608B	XC608B01	1	Parameter enables/disabl	3	4	R	D	P	R		N				
ADMC800A	XC800A01	1	Sys FMON to process	2	32	A	D	P	E		T			CCDT0368TC	
ADMC800B	XC800B01	1	Sys FMON to process	2	32	A	D	P	E		T			CCDT0368TC	
ADMF000A	XF000A01	1	HK SID	3	4	R	D	P	R		N	VCD00353			
ADMF000A	XF000A02	2	generation period report	3	12	R	D	P	R		N	VCD00187			
ADMF000A	XF000A03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF000B	XF000B01	1	HK SID	3	4	R	D	P	R		N	VCD00353			
ADMF000B	XF000B02	2	generation period report	3	12	R	D	P	R		N	VCD00187			
ADMF000B	XF000B03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF000C	XF000C01	1	HK SID	3	4	R	D	P	R		N	VCD00353			
ADMF000C	XF000C02	2	generation period report	3	12	R	D	P	R		N	VCD00187			
ADMF000C	XF000C03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF000D	XF000D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF000D	XF000D02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF000D	XF000D03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF000E	XF000E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF000E	XF000E02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF000E	XF000E03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF000F	XF000F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF000F	XF000F02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF000F	XF000F03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001A	XF001A01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF001A	XF001A02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF001A	XF001A03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001A	XF001A04	4	NREP Nb of sampling	3	4	R	D	P	R		N				
ADMF001A	XF001A05	5	Sampled Parameter ID	3	14	R	D	P	R		P				
ADMF001B	XF001B01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF001B	XF001B02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF001B	XF001B03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001B	XF001B04	4	NREP Nb of sampling	3	4	R	D	P	R		N				
ADMF001B	XF001B05	5	Sampled Parameter ID	3	14	R	D	P	R		P				
ADMF001C	XF001C01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF001C	XF001C02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF001C	XF001C03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001C	XF001C04	4	NREP Nb of sampling	3	4	R	D	P	R		N				
ADMF001C	XF001C05	5	Sampled Parameter ID	3	14	R	D	P	R		P				
ADMF001D	XF001D01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF001D	XF001D02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF001D	XF001D03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001D	XF001D04	4	NREP Nb of sampling	3	4	R	D	P	R		N				
ADMF001D	XF001D05	5	Sampled Parameter ID	3	14	R	D	P	R		P				
ADMF001E	XF001E01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF001E	XF001E02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF001E	XF001E03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001E	XF001E04	4	NREP Nb of sampling	3	4	R	D	P	R		N				
ADMF001E	XF001E05	5	Sampled Parameter ID	3	14	R	D	P	R		P				
ADMF001F	XF001F01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF001F	XF001F02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF001F	XF001F03	3	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF001F	XF001F04	4	NREP Nb of sampling	3	4	R	D	P	R		N				
ADMF001F	XF001F05	5	Sampled Parameter ID	3	14	R	D	P	R		P				
ADMF002A	XF002A01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF002B	XF002B01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF002C	XF002C01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF002D	XF002D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF002E	XF002E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF002F	XF002F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF003A	XF003A01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF003B	XF003B01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF003C	XF003C01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF003D	XF003D01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF003E	XF003E01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF003F	XF003F01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF004A	XF004A01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF004B	XF004B01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF004C	XF004C01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF004D	XF004D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF004E	XF004E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF004F	XF004F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF005A	XF005A01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF005B	XF005B01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF005C	XF005C01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF005D	XF005D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF005E	XF005E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF005F	XF005F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF006A	XF006A01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF006B	XF006B01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF006C	XF006C01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF006D	XF006D01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF006E	XF006E01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF006F	XF006F01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF007A	XF007A01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF007B	XF007B01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF007C	XF007C01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF007D	XF007D01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF007E	XF007E01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF007F	XF007F01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF008A	XF008A01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF008B	XF008B01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF008C	XF008C01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF008D	XF008D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF008E	XF008E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF008F	XF008F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF009A	XF009A01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF009B	XF009B01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF009C	XF009C01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF009D	XF009D01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF009E	XF009E01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF009F	XF009F01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF011A	XF011A01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF011A	XF011A02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF011B	XF011B01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF011B	XF011B02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF011C	XF011C01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF011C	XF011C02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF011D	XF011D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF011D	XF011D02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF011E	XF011E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF011E	XF011E02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF011F	XF011F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF011F	XF011F02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF012A	XF012A01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF012A	XF012A02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF012B	XF012B01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF012B	XF012B02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF012C	XF012C01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF012C	XF012C02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF012D	XF012D01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF012D	XF012D02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF012E	XF012E01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF012E	XF012E02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF012F	XF012F01	1	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF012F	XF012F02	2	Coll Int (gen period rep	3	12	R	D	P	R		N	VCD00187			
ADMF013A	XF013A01	1	Structure ID (SID)	3	4	R	D	P	R		N				
ADMF013B	XF013B01	1	Structure ID (SID)	3	4	R	D	P	R		N				
ADMF013C	XF013C01	1	Structure ID (SID)	3	4	R	D	P	R		N				
ADMF013D	XF013D01	1	Structure ID (SID)	3	4	R	D	P	R		N				
ADMF013E	XF013E01	1	Structure ID (SID)	3	4	R	D	P	R		N				
ADMF013F	XF013F01	1	Structure ID (SID)	3	4	R	D	P	R		N				
ADMF014A	XF014A01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF014A	XF014A02	2	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF014B	XF014B01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF014B	XF014B02	2	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF014C	XF014C01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF014C	XF014C02	2	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF014D	XF014D01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF014D	XF014D02	2	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF014E	XF014E01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF014E	XF014E02	2	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF014F	XF014F01	1	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF014F	XF014F02	2	Datapool parameter ID	3	14	R	D	P	R		P				
ADMF015A	XF015A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF015A	XF015A02	2	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF015B	XF015B01	1	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF015C	XF015C01	1	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF015D	XF015D01	1	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF015E	XF015E01	1	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF015F	XF015F01	1	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF015G	XF015G01	1	Diag SID	3	4	R	D	P	R		N	VCD00351			
ADMF020A	XF020A01	1	Number of CEL entries to	3	12	R	D	P	R		N				
ADMF021A	XF021A01	1	SGM_ID	2	8	A	D	P	E	SGM_A_OR_B	T			CCDT0045TC	
ADMF030A	XF030A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF030A	XF030A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF032A	XF032A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF032A	XF032A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF033A	XF033A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF033A	XF033A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF034A	XF034A01	1	Start Address of the mem	3	14	R	H	P	R		N				
ADMF034A	XF034A02	2	Length of the data block	3	14	R	H	P	R		N	VCD00181			
ADMF035A	XF035A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF035A	XF035A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF037A	XF037A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF037A	XF037A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF038A	XF038A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF038A	XF038A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF040A	XF040A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF040A	XF040A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF041A	XF041A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF041A	XF041A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF042A	XF042A01	1	StrtAdd of the mem block	3	14	R	D	P	R		N				
ADMF042A	XF042A02	2	Data Length to check	3	14	R	D	P	R		N	VCD00181			
ADMF043A	XF043A01	1	Start Address of the mem	3	14	R	D	P	R		N				
ADMF043A	XF043A02	2	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF045A	XF045A01	1	StrtAdd of the mem block	3	14	R	D	P	R		N				
ADMF045A	XF045A02	2	Data Length to check	3	14	R	D	P	R		N	VCD00181			
ADMF046A	XF046A01	1	Memory IDentifier	2	16	A	D	P	E		T			CCDT0037TX	
ADMF046A	XF046A02	2	Start Address of the mem	3	14	R	D	P	R		N				
ADMF046A	XF046A03	3	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF051A	XF051A01	1	Memory IDentifier	2	16	A	D	P	R		T			CCDT0037TX	
ADMF051A	XF051A02	2	Start Address of the mem	3	14	R	D	P	R		N				
ADMF051A	XF051A03	3	Length of the data block	3	14	R	D	P	R		N	VCD00181			
ADMF060A	XF060A01	1	Time Report Generation R	2	8	A	D	P	E		T			CCDT0043TX	
ADMF061A	XF062A01	1	Definition of time set o	2	8	A	D	P	E		T			CCDT0044TC	
ADMF061A	XF062A02	2	Time in CUC format (seco	9	17	T	D	P	R		N				
ADMF062A	XF062A01	1	Process ID of the User w	2	8	A	D	P	E		T			CCDT0130TC	
ADMF062A	XF062A02	2	Period of time in second	3	4	R	D	P	R		N				
ADMF063A	XF063A01	1	Process ID of the User w	2	8	A	D	P	E		T			CCDT0130TC	
ADMF070B	XF070B01	1	Sub_schedule identifier	3	4	R	D	P	R		N	VCD00265			
ADMF071B	XF071B01	1	Sub_schedule identifier	3	4	R	D	P	R		N	VCD00265			
ADMF073A	XF073A01	1	Sub_schedule Identifier	3	4	R	D	P	R		N	VCD00269			
ADMF073A	XF073A02	2	Execution time tag of in	9	17	T	D	P	R		N				
ADMF073A	XF037A03	3	Telecommand packet to in	7	0	R	H	P	R		A				
ADMF074A	XF074A01	1	Process ID	3	4	R	D	P	R		N				
ADMF074A	XF074A02	2	The sequence number of t	3	12	R	D	P	R		N				
ADMF074A	XF074A03	3	Number of successive TCs	3	4	R	D	P	R	1	N				
ADMF075A	XF075A01	1	Time Span	2	8	A	D	P	R		T			CCDT0022TC	
ADMF075A	XF075A02	2	Time Tag 1	9	17	T	D	P	R		N				
ADMF075A	XF075A03	3	Time Tag 2	9	17	T	D	P	R		N				
ADMF075B	XF075B01	1	Time Span	2	8	A	D	P	E		T			CCDT0022TC	
ADMF075B	XF075B02	2	Time Tag 1	9	17	T	D	P	R		N				
ADMF075B	XF075B03	3	Time Tag 2	9	17	T	D	P	R		N				
ADMF075B	XF075B04	4	Sub_schedule identifier	3	4	R	D	P	R		N	VCD00265			
ADMF076A	XF076A01	1	Relative time	10	17	D	D	P	R		N				
ADMF076A	XF076A02	2	Process ID	3	4	R	D	P	R	0	N				
ADMF076A	XF076A03	3	The sequence number of t	3	12	R	D	P	R		N				
ADMF076A	XF076A04	4	Number of successive TCs	3	4	R	D	P	R	1	N				
ADMF077A	XF077A01	1	Time Span	2	8	A	D	P	E		T			CCDT0022TC	
ADMF077A	XF077A02	2	Time Tag 1	9	17	T	D	P	R		N				
ADMF077A	XF077A03	3	Time Tag 2	9	17	T	D	P	R		N				
ADMF077A	XF077A04	4	Relative time	10	17	D	D	P	R		N				
ADMF078A	XF078A01	1	Process ID	3	4	R	D	P	R		N				
ADMF078A	XF078A02	2	The sequence number of t	3	12	R	D	P	R		N				
ADMF078A	XF078A03	3	Number of successive TCs	3	4	R	D	P	R		N				
ADMF078B	XF078B01	1	Time Span	2	8	A	D	P	E		T			CCDT0022TC	
ADMF078B	XF078B02	2	Time Tag 1	9	17	T	D	P	R		N				
ADMF078B	XF078B03	3	Time Tag 2	9	17	T	D	P	R		N				
ADMF078D	XF078D01	1	Process ID	3	4	R	D	P	R		N				
ADMF078D	XF078D02	2	The sequence number of t	3	12	R	D	P	R		N				
ADMF078D	XF078D03	3	Number of successive TCs	3	4	R	D	P	R		N				
ADMF078E	XF078E01	1	Time Span	2	8	A	D	P	E		T			CCDT0022TC	
ADMF078E	XF078E02	2	Time Tag 1	9	17	T	D	P	R		N				
ADMF078E	XF078E03	3	Time Tag 2	9	17	T	D	P	R		N				
ADMF082A	XF082A01	1	Relative time	10	17	D	D	P	R		N				
ADMF090A	XF090A01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF090B	XF090B01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF090C	XF090C01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF090D	XF090D01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF090E	XF090E01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF090F	XF090F01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF091A	XF091A01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF091B	XF091B01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF091C	XF091C01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF091D	XF091D01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF091E	XF091E01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF091F	XF091F01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF092A	XF092A01	1	Max rptg delay check tra	3	4	R	D	P	R		N				
ADMF092B	XF092B01	1	Max rptg delay check tra	3	4	R	D	P	R		N				
ADMF092C	XF092C01	1	Max rptg delay check tra	3	4	R	D	P	R		N				
ADMF092D	XF092D01	1	Max rptg delay check tra	3	4	R	D	P	R		N				
ADMF092E	XF092E01	1	Max rptg delay check tra	3	4	R	D	P	R		N				
ADMF092F	XF092F01	1	Max rptg delay check tra	3	4	R	D	P	R		N				
ADMF094A	XF094A01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF094B	XF094B01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF094C	XF094C01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF094D	XF094D01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF094E	XF094E01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF094F	XF094F01	1	(Parameter) Monitoring I	3	4	R	D	P	R		N	VCD00176			
ADMF113A	XF113A01	1	Identifier of the File T	3	4	R	D	P	R		N	VCD00176			
ADMF114A	XF114A01	1	File Transfer TimeOut	3	14	R	D	P	R		N				
ADMF120A	XF120A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF120B	XF120B01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF120B	XF120B02	2	PUS type	3	4	R	D	P	R		N	VCD00176			
ADMF120C	XF120C01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF120C	XF120C02	2	PUS type	3	4	R	D	P	R		N	VCD00176			
ADMF120C	XF120C03	3	PUS subtype	3	4	R	D	P	R		N	VCD00176			
ADMF121A	XF121A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF121B	XF121B01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF121B	XF121B02	2	PUS type	3	4	R	D	P	R		N	VCD00176			
ADMF121C	XF121C01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF121C	XF121C02	2	PUS type	3	4	R	D	P	R		N	VCD00176			
ADMF121C	XF121C03	3	PUS subtype	3	4	R	D	P	R		N	VCD00176			
ADMF122A	XF122A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF122A	XF122A02	2	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF123A	XF123A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF123A	XF123A02	2	HK Structure ID in HK SI	3	4	R	D	P	R		N	VCD00353			
ADMF125A	XF125A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF125A	XF125A02	2	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF126A	XF126A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF126A	XF126A02	2	Diagnostic Structure ID	3	4	R	D	P	R		N	VCD00351			
ADMF128A	XF128A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF128A	XF128A02	2	Event report ID	3	12	R	D	P	R		N	VCD00187			
ADMF129A	XF129A01	1	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF129A	XF129A02	2	Event report ID	3	12	R	D	P	R		N	VCD00187			
ADMF140A	XF140A01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF141A	XF141A01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF142A	XF142A01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF142A	XF142A02	2	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF142B	XF142B01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF142B	XF142B02	2	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF142B	XF142B03	3	PUS type	3	4	R	D	P	R		N				
ADMF142C	XF142C01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF142C	XF142C02	2	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF142C	XF142C03	3	PUS type	3	4	R	D	P	R		N				
ADMF142C	XF142C04	4	PUS subtype	3	4	R	D	P	R		N				
ADMF143A	XF143A01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF143A	XF143A02	2	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF143B	XF143B01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF143B	XF143B02	2	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
ADMF143B	XF143B03	3	PUS type	3	4	R	D	P	R		N				
ADMF143C	XF143C01	1	Packet Store Identifier	2	8	A	D	P	E		T			CCDT0021TX	
ADMF143C	XF143C02	2	Process ID	2	8	A	D	P	E		T			CCDT0018TX	
